partition,horizon,precision,recall,threshold
val_calib,20,0.4251012145748988,1.0,0.00047148616447590774
val_calib,20,0.4259634888438134,1.0,0.0004812975583296726
val_calib,20,0.4268292682926829,1.0,0.0004887378337361648
val_calib,20,0.42769857433808556,1.0,0.0005040743533496267
val_calib,20,0.42857142857142855,1.0,0.0005128605986390531
val_calib,20,0.4294478527607362,1.0,0.0005488741307037339
val_calib,20,0.430327868852459,1.0,0.0005543323690402101
val_calib,20,0.43121149897330596,1.0,0.0005590783967524198
val_calib,20,0.43209876543209874,1.0,0.0005680983121397653
val_calib,20,0.4329896907216495,1.0,0.0005896299554518979
val_calib,20,0.43388429752066116,1.0,0.0005936281811742307
val_calib,20,0.43478260869565216,1.0,0.0006125870671259649
val_calib,20,0.43568464730290457,1.0,0.0006506104542086981
val_calib,20,0.4365904365904366,1.0,0.0006708692225349621
val_calib,20,0.4375,1.0,0.0006743638987777141
val_calib,20,0.4384133611691023,1.0,0.0007000918170447154
val_calib,20,0.4393305439330544,1.0,0.0007074783193006352
val_calib,20,0.44025157232704404,1.0,0.0007278952108655308
val_calib,20,0.4411764705882353,1.0,0.0007629012112295424
val_calib,20,0.4421052631578947,1.0,0.0007867651370848553
val_calib,20,0.4430379746835443,1.0,0.0007962128944425824
val_calib,20,0.4439746300211416,1.0,0.0008089333947118846
val_calib,20,0.4449152542372881,1.0,0.0008224692668251731
val_calib,20,0.445859872611465,1.0,0.0008333628576841598
val_calib,20,0.44680851063829785,1.0,0.0008346258322758584
val_calib,20,0.44776119402985076,1.0,0.000864830657101345
val_calib,20,0.44871794871794873,1.0,0.0008778354555702962
val_calib,20,0.44967880085653106,1.0,0.0008779948037815289
val_calib,20,0.45064377682403434,1.0,0.0008827127090677971
val_calib,20,0.45161290322580644,1.0,0.0008936956960566075
val_calib,20,0.4525862068965517,1.0,0.0009322601501754881
val_calib,20,0.4535637149028078,1.0,0.000954957788430665
val_calib,20,0.45454545454545453,1.0,0.0009580381106690614
val_calib,20,0.455531453362256,1.0,0.0009654893405718617
val_calib,20,0.45652173913043476,1.0,0.0009862431565539774
val_calib,20,0.45751633986928103,1.0,0.0010012366783386586
val_calib,20,0.4585152838427948,1.0,0.0010732052551971362
val_calib,20,0.45951859956236324,1.0,0.001086817137278788
val_calib,20,0.4605263157894737,1.0,0.0010879856401312968
val_calib,20,0.46153846153846156,1.0,0.0010881085942014842
val_calib,20,0.46255506607929514,1.0,0.001119368352322378
val_calib,20,0.46357615894039733,1.0,0.0011448900904221441
val_calib,20,0.4646017699115044,1.0,0.0011628970636731785
val_calib,20,0.4656319290465632,1.0,0.0011697318106198631
val_calib,20,0.4666666666666667,1.0,0.0011698931187057544
val_calib,20,0.46770601336302897,1.0,0.0011702153874316047
val_calib,20,0.46875,1.0,0.0011719723876698273
val_calib,20,0.4697986577181208,1.0,0.0011924867098245522
val_calib,20,0.47085201793721976,1.0,0.0011952796180014769
val_calib,20,0.47191011235955055,1.0,0.0012085755483009785
val_calib,20,0.47297297297297297,1.0,0.0012158675570774742
val_calib,20,0.47404063205417607,1.0,0.0012167969113636773
val_calib,20,0.4751131221719457,1.0,0.0012299783006808392
val_calib,20,0.47619047619047616,1.0,0.0012426646663542893
val_calib,20,0.4772727272727273,1.0,0.0013218057191810985
val_calib,20,0.4783599088838269,1.0,0.001341017307466193
val_calib,20,0.4794520547945205,1.0,0.0013587086533038686
val_calib,20,0.4805491990846682,1.0,0.0013635171173458844
val_calib,20,0.481651376146789,1.0,0.0013711274348299962
val_calib,20,0.4827586206896552,1.0,0.0013969050208749892
val_calib,20,0.4838709677419355,1.0,0.0014138263522372875
val_calib,20,0.48498845265588914,1.0,0.0014164634310809042
val_calib,20,0.4861111111111111,1.0,0.001434727032161585
val_calib,20,0.4872389791183295,1.0,0.0014405408495129152
val_calib,20,0.4883720930232558,1.0,0.0015031511750687304
val_calib,20,0.48951048951048953,1.0,0.001514815696427627
val_calib,20,0.49065420560747663,1.0,0.0015818667458524648
val_calib,20,0.4918032786885246,1.0,0.001595872841180927
val_calib,20,0.49295774647887325,1.0,0.001596370244685408
val_calib,20,0.49411764705882355,1.0,0.001619343075718356
val_calib,20,0.49528301886792453,1.0,0.0016396340606883574
val_calib,20,0.49645390070921985,1.0,0.0016424830936694857
val_calib,20,0.4976303317535545,1.0,0.0016568672098340991
val_calib,20,0.498812351543943,1.0,0.0016656470239575694
val_calib,20,0.5,1.0,0.0017189344832531828
val_calib,20,0.5011933174224343,1.0,0.001742284034898348
val_calib,20,0.5023923444976076,1.0,0.0018377984480760156
val_calib,20,0.5035971223021583,1.0,0.001900942520483034
val_calib,20,0.5048076923076923,1.0,0.0019064936327455458
val_calib,20,0.5060240963855421,1.0,0.0019287366808971292
val_calib,20,0.5072463768115942,1.0,0.0019433574148688365
val_calib,20,0.5084745762711864,1.0,0.0019989507960556517
val_calib,20,0.5097087378640777,1.0,0.002007935960307002
val_calib,20,0.5109489051094891,1.0,0.0020649861489364604
val_calib,20,0.5121951219512195,1.0,0.002120028375839494
val_calib,20,0.5134474327628362,1.0,0.0021479343020430635
val_calib,20,0.5147058823529411,1.0,0.0021774454688624346
val_calib,20,0.515970515970516,1.0,0.0022481662712666274
val_calib,20,0.5172413793103449,1.0,0.0023024711562447345
val_calib,20,0.5185185185185185,1.0,0.0023920409923169875
val_calib,20,0.5198019801980198,1.0,0.0024917856370233332
val_calib,20,0.5210918114143921,1.0,0.002560778597385687
val_calib,20,0.5223880597014925,1.0,0.002593487291104218
val_calib,20,0.5236907730673317,1.0,0.0026409352880042373
val_calib,20,0.525,1.0,0.0027261324366795185
val_calib,20,0.5263157894736842,1.0,0.002783894394184936
val_calib,20,0.5276381909547738,1.0,0.002846463902762663
val_calib,20,0.5289672544080605,1.0,0.0028811063675879198
val_calib,20,0.5303030303030303,1.0,0.0030954869171844522
val_calib,20,0.5316455696202531,1.0,0.0031324900300874615
val_calib,20,0.5329949238578681,1.0,0.003182129320671754
val_calib,20,0.5343511450381679,1.0,0.003199359443556309
val_calib,20,0.5357142857142857,1.0,0.00328817944183075
val_calib,20,0.5370843989769821,1.0,0.003350341689025769
val_calib,20,0.5384615384615384,1.0,0.0035114616689928334
val_calib,20,0.5398457583547558,1.0,0.003520934692880081
val_calib,20,0.5412371134020618,1.0,0.003770233389257376
val_calib,20,0.5426356589147286,1.0,0.0038806555499330876
val_calib,20,0.5440414507772021,1.0,0.003888185699861871
val_calib,20,0.5454545454545454,1.0,0.0039843160741302895
val_calib,20,0.546875,1.0,0.004071642561842485
val_calib,20,0.5483028720626631,1.0,0.004240204579080649
val_calib,20,0.5497382198952879,1.0,0.004245054264957218
val_calib,20,0.5511811023622047,1.0,0.004475103543917681
val_calib,20,0.5526315789473685,1.0,0.004488237713797741
val_calib,20,0.554089709762533,1.0,0.004594087148158943
val_calib,20,0.5555555555555556,1.0,0.005020718827234114
val_calib,20,0.5570291777188329,1.0,0.0056394664470457495
val_calib,20,0.5585106382978723,1.0,0.005681689877492044
val_calib,20,0.56,1.0,0.005764780931619226
val_calib,20,0.5614973262032086,1.0,0.00609672991441372
val_calib,20,0.5630026809651475,1.0,0.0062630012615970945
val_calib,20,0.5645161290322581,1.0,0.006300228396570712
val_calib,20,0.5660377358490566,1.0,0.00654947453870823
val_calib,20,0.5675675675675675,1.0,0.006597714499836196
val_calib,20,0.5691056910569106,1.0,0.007218063084647927
val_calib,20,0.5706521739130435,1.0,0.007818519835310627
val_calib,20,0.5722070844686649,1.0,0.00794817943176722
val_calib,20,0.5737704918032787,1.0,0.008149022412125801
val_calib,20,0.5753424657534246,1.0,0.008719547508578675
val_calib,20,0.5769230769230769,1.0,0.008740924060792658
val_calib,20,0.5785123966942148,1.0,0.00879901134658456
val_calib,20,0.580110497237569,1.0,0.009012138127158745
val_calib,20,0.5817174515235457,1.0,0.009017837578455102
val_calib,20,0.5833333333333334,1.0,0.00913667004072954
val_calib,20,0.584958217270195,1.0,0.009253452408286646
val_calib,20,0.5865921787709497,1.0,0.009990161569556535
val_calib,20,0.5882352941176471,1.0,0.010295081795147123
val_calib,20,0.5898876404494382,1.0,0.010535526147621509
val_calib,20,0.5915492957746479,1.0,0.011153050478915273
val_calib,20,0.5932203389830508,1.0,0.011514240520275111
val_calib,20,0.5949008498583569,1.0,0.012026096451120894
val_calib,20,0.5965909090909091,1.0,0.013546439418470196
val_calib,20,0.5982905982905983,1.0,0.014413104067256191
val_calib,20,0.6,1.0,0.016522612986343523
val_calib,20,0.6017191977077364,1.0,0.016672101930580836
val_calib,20,0.603448275862069,1.0,0.017419183476915817
val_calib,20,0.6051873198847262,1.0,0.017634827820189842
val_calib,20,0.6069364161849711,1.0,0.018883045897609203
val_calib,20,0.6086956521739131,1.0,0.019258418774793003
val_calib,20,0.6104651162790697,1.0,0.02230489674862801
val_calib,20,0.6122448979591837,1.0,0.022640965572384476
val_calib,20,0.6140350877192983,1.0,0.022724463540178916
val_calib,20,0.6158357771260997,1.0,0.02302741360368459
val_calib,20,0.6176470588235294,1.0,0.02313709560642614
val_calib,20,0.6194690265486725,1.0,0.024033212479452986
val_calib,20,0.621301775147929,1.0,0.024280813813908998
val_calib,20,0.6231454005934718,1.0,0.02499264916203167
val_calib,20,0.625,1.0,0.026073450346227222
val_calib,20,0.6268656716417911,1.0,0.0262335222004168
val_calib,20,0.6287425149700598,1.0,0.026901545156976358
val_calib,20,0.6306306306306306,1.0,0.029311207920962274
val_calib,20,0.6325301204819277,1.0,0.03015419546075436
val_calib,20,0.6344410876132931,1.0,0.030530572660910724
val_calib,20,0.6363636363636364,1.0,0.0336638868541912
val_calib,20,0.6352583586626139,0.9952380952380953,0.034326419998709445
val_calib,20,0.6371951219512195,0.9952380952380953,0.03460542475594928
val_calib,20,0.6391437308868502,0.9952380952380953,0.034740687324273205
val_calib,20,0.6411042944785276,0.9952380952380953,0.03599140860453211
val_calib,20,0.6430769230769231,0.9952380952380953,0.03621841096776662
val_calib,20,0.6450617283950617,0.9952380952380953,0.03721729350943919
val_calib,20,0.6470588235294118,0.9952380952380953,0.03733637179131283
val_calib,20,0.6490683229813664,0.9952380952380953,0.037779677570604825
val_calib,20,0.6510903426791277,0.9952380952380953,0.0390627140553414
val_calib,20,0.653125,0.9952380952380953,0.039231485804830234
val_calib,20,0.6551724137931034,0.9952380952380953,0.040011181906403966
val_calib,20,0.6572327044025157,0.9952380952380953,0.04528637193833229
val_calib,20,0.6593059936908517,0.9952380952380953,0.045371773009597584
val_calib,20,0.6613924050632911,0.9952380952380953,0.04615526797709488
val_calib,20,0.6634920634920635,0.9952380952380953,0.04936268433722662
val_calib,20,0.6656050955414012,0.9952380952380953,0.04995010360544457
val_calib,20,0.6677316293929713,0.9952380952380953,0.051059113467100584
val_calib,20,0.6698717948717948,0.9952380952380953,0.052365434786903864
val_calib,20,0.6720257234726688,0.9952380952380953,0.05621118390570363
val_calib,20,0.6709677419354839,0.9904761904761905,0.05643217655540366
val_calib,20,0.6731391585760518,0.9904761904761905,0.0572082360811788
val_calib,20,0.6753246753246753,0.9904761904761905,0.057670345067771085
val_calib,20,0.6775244299674267,0.9904761904761905,0.05944506058118703
val_calib,20,0.6797385620915033,0.9904761904761905,0.06543081975267545
val_calib,20,0.6819672131147541,0.9904761904761905,0.068055119167391
val_calib,20,0.6842105263157895,0.9904761904761905,0.06830700065078298
val_calib,20,0.6864686468646864,0.9904761904761905,0.06935171662375929
val_calib,20,0.6887417218543046,0.9904761904761905,0.07208027062206465
val_calib,20,0.6910299003322259,0.9904761904761905,0.07224276200007633
val_calib,20,0.6933333333333334,0.9904761904761905,0.0750518415518812
val_calib,20,0.6956521739130435,0.9904761904761905,0.07935709715014322
val_calib,20,0.697986577181208,0.9904761904761905,0.08072743415517843
val_calib,20,0.7003367003367004,0.9904761904761905,0.0824071078244977
val_calib,20,0.7027027027027027,0.9904761904761905,0.08862873755059189
val_calib,20,0.7050847457627119,0.9904761904761905,0.08877500621641264
val_calib,20,0.7074829931972789,0.9904761904761905,0.09036356120184309
val_calib,20,0.7098976109215017,0.9904761904761905,0.09160052001416494
val_calib,20,0.7123287671232876,0.9904761904761905,0.09350013136604834
val_calib,20,0.7147766323024055,0.9904761904761905,0.09695894308521898
val_calib,20,0.7172413793103448,0.9904761904761905,0.09813728047933486
val_calib,20,0.7197231833910035,0.9904761904761905,0.09836038404766258
val_calib,20,0.7222222222222222,0.9904761904761905,0.10797241762803579
val_calib,20,0.7247386759581882,0.9904761904761905,0.10864285490496897
val_calib,20,0.7272727272727273,0.9904761904761905,0.12083153170688467
val_calib,20,0.7298245614035088,0.9904761904761905,0.12154495292447495
val_calib,20,0.7323943661971831,0.9904761904761905,0.1261888405158949
val_calib,20,0.734982332155477,0.9904761904761905,0.1262041042522592
val_calib,20,0.7375886524822695,0.9904761904761905,0.1388074353419647
val_calib,20,0.7402135231316725,0.9904761904761905,0.14111730407264278
val_calib,20,0.7428571428571429,0.9904761904761905,0.14915475413788332
val_calib,20,0.7455197132616488,0.9904761904761905,0.15193242624931083
val_calib,20,0.7482014388489209,0.9904761904761905,0.15255254921512593
val_calib,20,0.7509025270758123,0.9904761904761905,0.15465404536177374
val_calib,20,0.7536231884057971,0.9904761904761905,0.15525051895264555
val_calib,20,0.7563636363636363,0.9904761904761905,0.16157148242040723
val_calib,20,0.7591240875912408,0.9904761904761905,0.16500412527276187
val_calib,20,0.7619047619047619,0.9904761904761905,0.16636840196343153
val_calib,20,0.7647058823529411,0.9904761904761905,0.16870964654754642
val_calib,20,0.7675276752767528,0.9904761904761905,0.17316637840196192
val_calib,20,0.7703703703703704,0.9904761904761905,0.17570396662794166
val_calib,20,0.7732342007434945,0.9904761904761905,0.1757096238530816
val_calib,20,0.7761194029850746,0.9904761904761905,0.17590850436539196
val_calib,20,0.7790262172284644,0.9904761904761905,0.18304605974885677
val_calib,20,0.7819548872180451,0.9904761904761905,0.18454390494566894
val_calib,20,0.7849056603773585,0.9904761904761905,0.18532086548243476
val_calib,20,0.7878787878787878,0.9904761904761905,0.18984207248804733
val_calib,20,0.7908745247148289,0.9904761904761905,0.20593618725466042
val_calib,20,0.7938931297709924,0.9904761904761905,0.21129827637419002
val_calib,20,0.7969348659003831,0.9904761904761905,0.22290462955112206
val_calib,20,0.7961538461538461,0.9857142857142858,0.2272748022666503
val_calib,20,0.7992277992277992,0.9857142857142858,0.23267353441277122
val_calib,20,0.8023255813953488,0.9857142857142858,0.24612968613159647
val_calib,20,0.8054474708171206,0.9857142857142858,0.2480752526204191
val_calib,20,0.80859375,0.9857142857142858,0.2494495401686331
val_calib,20,0.8117647058823529,0.9857142857142858,0.2511662404722858
val_calib,20,0.8149606299212598,0.9857142857142858,0.25654177538214273
val_calib,20,0.8181818181818182,0.9857142857142858,0.2581829252727799
val_calib,20,0.8214285714285714,0.9857142857142858,0.2626794186262798
val_calib,20,0.8247011952191236,0.9857142857142858,0.2684173554124044
val_calib,20,0.828,0.9857142857142858,0.2762737023673883
val_calib,20,0.8273092369477911,0.9809523809523809,0.2839349559170142
val_calib,20,0.8306451612903226,0.9809523809523809,0.2873393860122506
val_calib,20,0.8340080971659919,0.9809523809523809,0.29018631096896536
val_calib,20,0.8373983739837398,0.9809523809523809,0.29081831856601437
val_calib,20,0.8408163265306122,0.9809523809523809,0.30772869191814783
val_calib,20,0.8442622950819673,0.9809523809523809,0.3243582581191686
val_calib,20,0.8477366255144033,0.9809523809523809,0.3272156214078155
val_calib,20,0.8512396694214877,0.9809523809523809,0.3329803201289502
val_calib,20,0.8506224066390041,0.9761904761904762,0.33321830554242204
val_calib,20,0.8541666666666666,0.9761904761904762,0.33457875030643386
val_calib,20,0.8577405857740585,0.9761904761904762,0.3358181995420565
val_calib,20,0.8613445378151261,0.9761904761904762,0.33854562295145046
val_calib,20,0.8649789029535865,0.9761904761904762,0.34350934807937394
val_calib,20,0.864406779661017,0.9714285714285714,0.34700161483468017
val_calib,20,0.8680851063829788,0.9714285714285714,0.35166089167219294
val_calib,20,0.8717948717948718,0.9714285714285714,0.3547271125487012
val_calib,20,0.8755364806866953,0.9714285714285714,0.3638903842633444
val_calib,20,0.8793103448275862,0.9714285714285714,0.37110335332488636
val_calib,20,0.8831168831168831,0.9714285714285714,0.37459383594474016
val_calib,20,0.8869565217391304,0.9714285714285714,0.3875254613029448
val_calib,20,0.8908296943231441,0.9714285714285714,0.39998903855853607
val_calib,20,0.8947368421052632,0.9714285714285714,0.40025910033990597
val_calib,20,0.8986784140969163,0.9714285714285714,0.40874872099364407
val_calib,20,0.9026548672566371,0.9714285714285714,0.410643020710129
val_calib,20,0.9022222222222223,0.9666666666666667,0.4266415741228777
val_calib,20,0.9017857142857143,0.9619047619047619,0.43135877306999176
val_calib,20,0.9013452914798207,0.9571428571428572,0.43518130917636216
val_calib,20,0.9009009009009009,0.9523809523809523,0.4408224276795589
val_calib,20,0.9049773755656109,0.9523809523809523,0.45063943248315125
val_calib,20,0.9090909090909091,0.9523809523809523,0.4673507752332945
val_calib,20,0.91324200913242,0.9523809523809523,0.47467896738380816
val_calib,20,0.9174311926605505,0.9523809523809523,0.48217232454614395
val_calib,20,0.9216589861751152,0.9523809523809523,0.49341681652635694
val_calib,20,0.9212962962962963,0.9476190476190476,0.5115339431800294
val_calib,20,0.9255813953488372,0.9476190476190476,0.5188401322077215
val_calib,20,0.9299065420560748,0.9476190476190476,0.531220434708323
val_calib,20,0.9295774647887324,0.9428571428571428,0.5355940565774178
val_calib,20,0.9292452830188679,0.9380952380952381,0.550241022862616
val_calib,20,0.933649289099526,0.9380952380952381,0.5516114518884123
val_calib,20,0.9333333333333333,0.9333333333333333,0.5517163334651344
val_calib,20,0.937799043062201,0.9333333333333333,0.5570974114829639
val_calib,20,0.9423076923076923,0.9333333333333333,0.5709426296063664
val_calib,20,0.9420289855072463,0.9285714285714286,0.5779741578197073
val_calib,20,0.941747572815534,0.9238095238095239,0.5816522065266031
val_calib,20,0.9463414634146341,0.9238095238095239,0.5835781902686807
val_calib,20,0.946078431372549,0.919047619047619,0.5882704250450339
val_calib,20,0.9458128078817734,0.9142857142857143,0.6009796129303564
val_calib,20,0.9455445544554455,0.9095238095238095,0.6267946187042374
val_calib,20,0.945273631840796,0.9047619047619048,0.629268561701472
val_calib,20,0.945,0.9,0.6451842718988966
val_calib,20,0.9447236180904522,0.8952380952380953,0.6476504759098067
val_calib,20,0.9444444444444444,0.8904761904761904,0.649772000741909
val_calib,20,0.9441624365482234,0.8857142857142857,0.6515452033565842
val_calib,20,0.9489795918367347,0.8857142857142857,0.6636294261995123
val_calib,20,0.9487179487179487,0.8809523809523809,0.6707652323817397
val_calib,20,0.9484536082474226,0.8761904761904762,0.6879972002264414
val_calib,20,0.9481865284974094,0.8714285714285714,0.6914534755265761
val_calib,20,0.9479166666666666,0.8666666666666667,0.7112572559921908
val_calib,20,0.9476439790575916,0.861904761904762,0.7135481362629752
val_calib,20,0.9473684210526315,0.8571428571428571,0.7171120986003364
val_calib,20,0.9470899470899471,0.8523809523809524,0.7182153092627944
val_calib,20,0.9468085106382979,0.8476190476190476,0.7291593602874371
val_calib,20,0.946524064171123,0.8428571428571429,0.7296788482275702
val_calib,20,0.9516129032258065,0.8428571428571429,0.740048940596511
val_calib,20,0.9567567567567568,0.8428571428571429,0.7558826838366215
val_calib,20,0.9565217391304348,0.8380952380952381,0.7639594427476613
val_calib,20,0.9562841530054644,0.8333333333333334,0.7686279333615305
val_calib,20,0.9560439560439561,0.8285714285714286,0.7723559134183829
val_calib,20,0.9558011049723757,0.8238095238095238,0.774734346375657
val_calib,20,0.9555555555555556,0.819047619047619,0.7828062862331148
val_calib,20,0.9553072625698324,0.8142857142857143,0.7934233934170848
val_calib,20,0.9550561797752809,0.8095238095238095,0.8126995947477358
val_calib,20,0.9548022598870056,0.8047619047619048,0.8190960298675175
val_calib,20,0.9602272727272727,0.8047619047619048,0.8221602092919515
val_calib,20,0.9657142857142857,0.8047619047619048,0.8312577868434573
val_calib,20,0.9655172413793104,0.8,0.840524999079778
val_calib,20,0.9653179190751445,0.7952380952380952,0.8453181058685318
val_calib,20,0.9651162790697675,0.7904761904761904,0.8463166063784229
val_calib,20,0.9649122807017544,0.7857142857142857,0.8469502498447248
val_calib,20,0.9647058823529412,0.780952380952381,0.8477713025748895
val_calib,20,0.9704142011834319,0.780952380952381,0.8486961125154235
val_calib,20,0.9702380952380952,0.7761904761904762,0.8499466146693891
val_calib,20,0.9700598802395209,0.7714285714285715,0.8621058879817303
val_calib,20,0.9698795180722891,0.7666666666666667,0.870945455397373
val_calib,20,0.9757575757575757,0.7666666666666667,0.8742274593677056
val_calib,20,0.975609756097561,0.7619047619047619,0.8760222932554721
val_calib,20,0.9754601226993865,0.7571428571428571,0.8865345734984836
val_calib,20,0.9753086419753086,0.7523809523809524,0.8967358555366097
val_calib,20,0.9813664596273292,0.7523809523809524,0.8991583122442011
val_calib,20,0.98125,0.7476190476190476,0.9093974486697531
val_calib,20,0.9811320754716981,0.7428571428571429,0.9101266398703292
val_calib,20,0.9810126582278481,0.7380952380952381,0.9153614827439348
val_calib,20,0.9808917197452229,0.7333333333333333,0.9156211614884733
val_calib,20,0.9807692307692307,0.7285714285714285,0.9195396528438853
val_calib,20,0.9806451612903225,0.7238095238095238,0.9232861358533294
val_calib,20,0.9805194805194806,0.719047619047619,0.9280357884287387
val_calib,20,0.9803921568627451,0.7142857142857143,0.928127995103948
val_calib,20,0.9802631578947368,0.7095238095238096,0.9282224113918263
val_calib,20,0.9801324503311258,0.7047619047619048,0.9298155103184583
val_calib,20,0.98,0.7,0.9506492944531602
val_calib,20,0.9798657718120806,0.6952380952380952,0.953756925403515
val_calib,20,0.9797297297297297,0.6904761904761905,0.9558457863243099
val_calib,20,0.9863945578231292,0.6904761904761905,0.9568460686018864
val_calib,20,0.9863013698630136,0.6857142857142857,0.9573895142175506
val_calib,20,0.9862068965517241,0.680952380952381,0.9580365273999009
val_calib,20,0.9861111111111112,0.6761904761904762,0.9589354925262443
val_calib,20,0.986013986013986,0.6714285714285714,0.960120539294047
val_calib,20,0.9859154929577465,0.6666666666666666,0.9608104904193302
val_calib,20,0.9858156028368794,0.6619047619047619,0.9629419941033643
val_calib,20,0.9857142857142858,0.6571428571428571,0.9642166988898608
val_calib,20,0.9856115107913669,0.6523809523809524,0.9652451138995665
val_calib,20,0.9855072463768116,0.6476190476190476,0.9680031179456394
val_calib,20,0.9854014598540146,0.6428571428571429,0.9693271557408916
val_calib,20,0.9852941176470589,0.638095238095238,0.9697287706841344
val_calib,20,0.9851851851851852,0.6333333333333333,0.9755751414289615
val_calib,20,0.9850746268656716,0.6285714285714286,0.9760579300107224
val_calib,20,0.9849624060150376,0.6238095238095238,0.9772965475177072
val_calib,20,0.9848484848484849,0.6190476190476191,0.9794251782681628
val_calib,20,0.9847328244274809,0.6142857142857143,0.979474325287096
val_calib,20,0.9846153846153847,0.6095238095238096,0.9801260686949408
val_calib,20,0.9844961240310077,0.6047619047619047,0.9803771245496237
val_calib,20,0.984375,0.6,0.982271217818406
val_calib,20,0.984251968503937,0.5952380952380952,0.9825879320996384
val_calib,20,0.9841269841269841,0.5904761904761905,0.9844074341078457
val_calib,20,0.984,0.5857142857142857,0.9846860885625801
val_calib,20,0.9838709677419355,0.580952380952381,0.9851367147864066
val_calib,20,0.983739837398374,0.5761904761904761,0.9854291959939208
val_calib,20,0.9836065573770492,0.5714285714285714,0.9863419293774441
val_calib,20,0.9834710743801653,0.5666666666666667,0.9864633058995351
val_calib,20,0.9833333333333333,0.5619047619047619,0.9870590260417422
val_calib,20,0.9831932773109243,0.5571428571428572,0.987179110836687
val_calib,20,0.9830508474576272,0.5523809523809524,0.9877817358782859
val_calib,20,0.9829059829059829,0.5476190476190477,0.9878332087540928
val_calib,20,0.9827586206896551,0.5428571428571428,0.9879045390571856
val_calib,20,0.9826086956521739,0.5380952380952381,0.988743051435985
val_calib,20,0.9824561403508771,0.5333333333333333,0.9888696767818055
val_calib,20,0.9823008849557522,0.5285714285714286,0.9890708295868317
val_calib,20,0.9821428571428571,0.5238095238095238,0.989306626960301
val_calib,20,0.9819819819819819,0.5190476190476191,0.9893983478900934
val_calib,20,0.9818181818181818,0.5142857142857142,0.9896311222782759
val_calib,20,0.981651376146789,0.5095238095238095,0.9896845392748179
val_calib,20,0.9814814814814815,0.5047619047619047,0.9899519928562147
val_calib,20,0.9813084112149533,0.5,0.9902709107204148
val_calib,20,0.9811320754716981,0.49523809523809526,0.9905525748917646
val_calib,20,0.9809523809523809,0.49047619047619045,0.9906269527490933
val_calib,20,0.9807692307692307,0.4857142857142857,0.9906919617864416
val_calib,20,0.9805825242718447,0.48095238095238096,0.9913682887233035
val_calib,20,0.9803921568627451,0.47619047619047616,0.9916179782655002
val_calib,20,0.9801980198019802,0.4714285714285714,0.9917504491023628
val_calib,20,0.98,0.4666666666666667,0.9921655256189963
val_calib,20,0.9797979797979798,0.46190476190476193,0.992186453511884
val_calib,20,0.9795918367346939,0.45714285714285713,0.9934570769188591
val_calib,20,0.979381443298969,0.4523809523809524,0.9935690031038931
val_calib,20,0.9791666666666666,0.44761904761904764,0.9939814717324259
val_calib,20,0.9789473684210527,0.44285714285714284,0.9940778527221743
val_calib,20,0.9787234042553191,0.4380952380952381,0.994218286723669
val_calib,20,0.978494623655914,0.43333333333333335,0.9943498133943616
val_calib,20,0.9782608695652174,0.42857142857142855,0.995244650606102
val_calib,20,0.978021978021978,0.4238095238095238,0.9955758210055384
val_calib,20,0.9777777777777777,0.41904761904761906,0.9955853572522921
val_calib,20,0.9775280898876404,0.4142857142857143,0.9957046568656899
val_calib,20,0.9772727272727273,0.4095238095238095,0.9957361765149555
val_calib,20,0.9770114942528736,0.40476190476190477,0.9958057520879341
val_calib,20,0.9767441860465116,0.4,0.9958899323469413
val_calib,20,0.9764705882352941,0.3952380952380952,0.996005748238384
val_calib,20,0.9761904761904762,0.3904761904761905,0.9962003551791225
val_calib,20,0.9759036144578314,0.38571428571428573,0.9963317902340635
val_calib,20,0.975609756097561,0.38095238095238093,0.9969791216639537
val_calib,20,0.9753086419753086,0.3761904761904762,0.997042155032115
val_calib,20,0.975,0.37142857142857144,0.9971423594816988
val_calib,20,0.9746835443037974,0.36666666666666664,0.997205850401216
val_calib,20,0.9743589743589743,0.3619047619047619,0.9973355096348396
val_calib,20,0.974025974025974,0.35714285714285715,0.9974596076413527
val_calib,20,0.9736842105263158,0.3523809523809524,0.9979979204233255
val_calib,20,0.9733333333333334,0.3476190476190476,0.9980405794243278
val_calib,20,0.972972972972973,0.34285714285714286,0.9981570968359266
val_calib,20,0.9726027397260274,0.3380952380952381,0.9981909403824555
val_calib,20,0.9722222222222222,0.3333333333333333,0.9982572850433129
val_calib,20,0.971830985915493,0.32857142857142857,0.9983064078282612
val_calib,20,0.9714285714285714,0.3238095238095238,0.9983475054645765
val_calib,20,0.9710144927536232,0.319047619047619,0.9986519333274142
val_calib,20,0.9705882352941176,0.3142857142857143,0.9990697019030546
val_calib,20,0.9701492537313433,0.30952380952380953,0.9990960471273449
val_calib,20,0.9696969696969697,0.3047619047619048,0.9991399596803519
val_calib,20,0.9692307692307692,0.3,0.9991759255343176
val_calib,20,0.96875,0.29523809523809524,0.9991816224648675
val_calib,20,0.9682539682539683,0.2904761904761905,0.9993093376273113
val_calib,20,0.967741935483871,0.2857142857142857,0.9993245138748676
val_calib,20,0.9672131147540983,0.28095238095238095,0.9993419408121723
val_calib,20,0.9666666666666667,0.2761904761904762,0.9993915913097541
val_calib,20,0.9661016949152542,0.2714285714285714,0.9993956586105714
val_calib,20,0.9655172413793104,0.26666666666666666,0.9994069854384904
val_calib,20,0.9649122807017544,0.2619047619047619,0.9994130154599579
