replicate_id,n_engine_draws,n_unique_engines_in_draw,mean_total_cost,miss_rate,mean_miss_component,mean_late_component,mean_early_component,mean_raw_late_delay,mean_raw_early_burden,mean_lead_time_alerted,median_lead_time_alerted,healthy_first_trigger_fraction
940,10,6,0.7466666666666667,0.0,0.0,0.0,0.7466666666666667,0.0,34.6,64.6,55.0,0.0
941,10,7,0.6266666666666667,0.0,0.0,0.0,0.6266666666666667,0.0,25.9,55.9,54.5,0.0
942,10,7,0.6233333333333333,0.0,0.0,0.0,0.6233333333333333,0.0,24.8,54.8,53.0,0.0
943,10,7,0.7300000000000001,0.0,0.0,0.0,0.7300000000000001,0.0,26.1,56.1,55.5,0.0
944,10,5,0.7733333333333333,0.0,0.0,0.0,0.7733333333333333,0.0,27.4,57.4,56.0,0.0
945,10,8,0.7233333333333334,0.0,0.0,0.0,0.7233333333333334,0.0,30.0,60.0,55.5,0.0
946,10,7,0.8466666666666667,0.0,0.0,0.0,0.8466666666666667,0.0,37.8,67.8,71.0,0.0
947,10,7,0.6633333333333333,0.0,0.0,0.0,0.6633333333333333,0.0,22.1,52.1,54.5,0.0
948,10,7,0.49333333333333335,0.0,0.0,0.0,0.49333333333333335,0.0,17.9,47.9,46.5,0.0
949,10,8,0.75,0.0,0.0,0.0,0.75,0.0,32.8,62.8,56.0,0.0
950,10,7,0.7166666666666667,0.0,0.0,0.0,0.7166666666666667,0.0,31.8,61.8,55.0,0.0
951,10,5,0.5133333333333333,0.0,0.0,0.0,0.5133333333333333,0.0,18.5,48.5,53.0,0.0
952,10,6,0.8033333333333333,0.0,0.0,0.0,0.8033333333333333,0.0,34.6,64.6,71.0,0.0
953,10,7,0.6766666666666665,0.0,0.0,0.0,0.6766666666666665,0.0,24.4,54.4,53.0,0.0
954,10,7,0.8533333333333333,0.0,0.0,0.0,0.8533333333333333,0.0,35.9,65.9,56.0,0.0
955,10,6,0.6466666666666666,0.0,0.0,0.0,0.6466666666666666,0.0,24.6,54.6,54.0,0.0
956,10,6,0.7233333333333334,0.0,0.0,0.0,0.7233333333333334,0.0,36.1,66.1,71.0,0.0
957,10,7,0.8,0.0,0.0,0.0,0.8,0.0,33.4,63.4,63.5,0.0
958,10,8,0.6266666666666667,0.0,0.0,0.0,0.6266666666666667,0.0,26.0,56.0,54.0,0.0
959,10,6,0.7000000000000001,0.0,0.0,0.0,0.7000000000000001,0.0,23.2,53.2,55.0,0.0
960,10,6,0.5666666666666667,0.0,0.0,0.0,0.5666666666666667,0.0,21.1,51.1,53.0,0.0
961,10,6,0.63,0.0,0.0,0.0,0.63,0.0,31.1,61.1,53.0,0.0
962,10,6,0.8666666666666668,0.0,0.0,0.0,0.8666666666666668,0.0,38.4,68.4,71.0,0.0
963,10,6,0.7133333333333333,0.0,0.0,0.0,0.7133333333333333,0.0,33.6,63.6,56.0,0.0
964,10,7,0.78,0.0,0.0,0.0,0.78,0.0,29.5,59.5,55.5,0.0
965,10,7,0.7466666666666667,0.0,0.0,0.0,0.7466666666666667,0.0,28.6,58.6,55.5,0.0
966,10,5,0.7,0.0,0.0,0.0,0.7,0.0,23.2,53.2,56.0,0.0
967,10,6,0.6300000000000001,0.0,0.0,0.0,0.6300000000000001,0.0,28.0,58.0,55.0,0.0
968,10,7,0.6866666666666666,0.0,0.0,0.0,0.6866666666666666,0.0,27.7,57.7,55.5,0.0
969,10,6,0.5633333333333332,0.0,0.0,0.0,0.5633333333333332,0.0,20.0,50.0,45.5,0.0
970,10,6,0.6766666666666667,0.0,0.0,0.0,0.6766666666666667,0.0,29.6,59.6,55.0,0.0
971,10,7,0.8099999999999999,0.0,0.0,0.0,0.8099999999999999,0.0,37.6,67.6,63.5,0.0
972,10,7,0.7266666666666667,0.0,0.0,0.0,0.7266666666666667,0.0,33.2,63.2,63.5,0.0
973,10,6,0.5900000000000001,0.0,0.0,0.0,0.5900000000000001,0.0,21.0,51.0,53.0,0.0
974,10,7,0.5700000000000001,0.0,0.0,0.0,0.5700000000000001,0.0,22.4,52.4,46.5,0.0
975,10,6,0.6100000000000001,0.0,0.0,0.0,0.6100000000000001,0.0,19.4,49.4,54.0,0.0
976,10,5,0.8766666666666666,0.0,0.0,0.0,0.8766666666666666,0.0,32.3,62.3,56.0,0.0
977,10,8,0.6900000000000001,0.0,0.0,0.0,0.6900000000000001,0.0,28.0,58.0,55.5,0.0
978,10,7,0.6366666666666667,0.0,0.0,0.0,0.6366666666666667,0.0,23.2,53.2,54.5,0.0
979,10,7,0.7766666666666667,0.0,0.0,0.0,0.7766666666666667,0.0,31.6,61.6,55.5,0.0
980,10,7,0.8333333333333334,0.0,0.0,0.0,0.8333333333333334,0.0,32.1,62.1,56.0,0.0
981,10,6,0.6933333333333334,0.0,0.0,0.0,0.6933333333333334,0.0,28.0,58.0,53.0,0.0
982,10,8,0.6766666666666667,0.0,0.0,0.0,0.6766666666666667,0.0,24.4,54.4,55.5,0.0
983,10,7,0.5366666666666667,0.0,0.0,0.0,0.5366666666666667,0.0,23.2,53.2,45.5,0.0
984,10,7,0.6966666666666668,0.0,0.0,0.0,0.6966666666666668,0.0,25.1,55.1,56.0,0.0
985,10,8,0.7666666666666668,0.0,0.0,0.0,0.7666666666666668,0.0,31.3,61.3,56.0,0.0
986,10,5,0.8533333333333333,0.0,0.0,0.0,0.8533333333333333,0.0,34.0,64.0,56.0,0.0
987,10,7,0.5566666666666666,0.0,0.0,0.0,0.5566666666666666,0.0,20.9,50.9,46.5,0.0
988,10,7,0.5399999999999999,0.0,0.0,0.0,0.5399999999999999,0.0,21.5,51.5,45.5,0.0
989,10,6,0.5933333333333334,0.0,0.0,0.0,0.5933333333333334,0.0,20.9,50.9,54.5,0.0
990,10,8,0.6666666666666667,0.0,0.0,0.0,0.6666666666666667,0.0,24.1,54.1,55.0,0.0
991,10,8,0.73,0.0,0.0,0.0,0.73,0.0,26.0,56.0,56.0,0.0
992,10,6,0.8233333333333335,0.0,0.0,0.0,0.8233333333333335,0.0,32.0,62.0,55.5,0.0
993,10,6,0.6833333333333333,0.0,0.0,0.0,0.6833333333333333,0.0,21.6,51.6,53.0,0.0
994,10,6,0.5433333333333333,0.0,0.0,0.0,0.5433333333333333,0.0,16.3,46.3,53.0,0.0
995,10,6,0.6599999999999999,0.0,0.0,0.0,0.6599999999999999,0.0,32.0,62.0,54.0,0.0
996,10,7,0.7633333333333334,0.0,0.0,0.0,0.7633333333333334,0.0,28.2,58.2,55.5,0.0
997,10,7,0.7066666666666668,0.0,0.0,0.0,0.7066666666666668,0.0,24.3,54.3,55.0,0.0
998,10,7,0.6,0.0,0.0,0.0,0.6,0.0,21.1,51.1,55.0,0.0
999,10,6,0.7266666666666668,0.0,0.0,0.0,0.7266666666666668,0.0,30.9,60.9,56.0,0.0
