horizon,draw,metric,value
20,435,recall,0.9904761904761905
20,435,f1,0.8813559322033898
20,436,PR_AUC,0.9630445299413495
20,436,Brier,0.013463779500883809
20,436,precision,0.85
20,436,recall,0.9714285714285714
20,436,f1,0.9066666666666666
20,437,PR_AUC,0.9701487378261866
20,437,Brier,0.013328331398912418
20,437,precision,0.813953488372093
20,437,recall,1.0
20,437,f1,0.8974358974358975
20,438,PR_AUC,0.9733369971257623
20,438,Brier,0.012549814605482502
20,438,precision,0.7720588235294118
20,438,recall,1.0
20,438,f1,0.8713692946058091
20,439,PR_AUC,0.9479972292908516
20,439,Brier,0.012771564573356653
20,439,precision,0.7608695652173914
20,439,recall,1.0
20,439,f1,0.8641975308641975
20,440,PR_AUC,0.9897720574397626
20,440,Brier,0.010349924136278098
20,440,precision,0.7368421052631579
20,440,recall,1.0
20,440,f1,0.8484848484848485
20,441,PR_AUC,0.9443902308029638
20,441,Brier,0.010809126780815836
20,441,precision,0.7790262172284644
20,441,recall,0.9904761904761905
20,441,f1,0.8721174004192872
20,442,PR_AUC,0.948119626955258
20,442,Brier,0.009729365982150066
20,442,precision,0.7878787878787878
20,442,recall,0.9904761904761905
20,442,f1,0.8776371308016878
20,443,PR_AUC,0.9767415859839478
20,443,Brier,0.012591023591019183
20,443,precision,0.8536585365853658
20,443,recall,1.0
20,443,f1,0.9210526315789473
20,444,PR_AUC,0.944407457730161
20,444,Brier,0.01120822111190121
20,444,precision,0.7197231833910035
20,444,recall,0.9904761904761905
20,444,f1,0.8336673346693386
20,445,PR_AUC,0.9929584761246852
20,445,Brier,0.010342426033258996
20,445,precision,0.6976744186046512
20,445,recall,1.0
20,445,f1,0.821917808219178
20,446,PR_AUC,0.952939610684493
20,446,Brier,0.01205879691911802
20,446,precision,0.7553956834532374
20,446,recall,1.0
20,446,f1,0.860655737704918
20,447,PR_AUC,0.9518825326136319
20,447,Brier,0.011981584023266325
20,447,precision,0.7636363636363637
20,447,recall,1.0
20,447,f1,0.865979381443299
20,448,PR_AUC,0.9665168907420941
20,448,Brier,0.009883113383020888
20,448,precision,0.8125
20,448,recall,0.9904761904761905
20,448,f1,0.8927038626609443
20,449,PR_AUC,0.9715457989021853
20,449,Brier,0.01254777797543969
20,449,precision,0.8207171314741036
20,449,recall,0.9809523809523809
20,449,f1,0.8937093275488069
20,450,PR_AUC,0.9486146785884917
20,450,Brier,0.01269173447570887
20,450,precision,0.8015564202334631
20,450,recall,0.9809523809523809
20,450,f1,0.8822269807280514
20,451,PR_AUC,0.9776479479575633
20,451,Brier,0.011963572424700423
20,451,precision,0.8174603174603174
20,451,recall,0.9809523809523809
20,451,f1,0.8917748917748918
20,452,PR_AUC,0.9485819802929023
20,452,Brier,0.012265584328712045
20,452,precision,0.7878787878787878
20,452,recall,0.9904761904761905
20,452,f1,0.8776371308016878
20,453,PR_AUC,0.9315603296765834
20,453,Brier,0.01545370890632056
20,453,precision,0.7878787878787878
20,453,recall,0.9904761904761905
20,453,f1,0.8776371308016878
20,454,PR_AUC,0.9681032151170736
20,454,Brier,0.013096071087690718
20,454,precision,0.7732342007434945
20,454,recall,0.9904761904761905
20,454,f1,0.8684759916492694
20,455,PR_AUC,0.9339688411635902
20,455,Brier,0.011726546437946855
20,455,precision,0.8015564202334631
20,455,recall,0.9809523809523809
20,455,f1,0.8822269807280514
20,456,PR_AUC,0.9832389715104246
20,456,Brier,0.01074611588942947
20,456,precision,0.8366533864541833
20,456,recall,1.0
20,456,f1,0.911062906724512
20,457,PR_AUC,0.9926682946345358
20,457,Brier,0.010143246492826745
20,457,precision,0.7317073170731707
20,457,recall,1.0
20,457,f1,0.8450704225352113
20,458,PR_AUC,0.9566318820860215
20,458,Brier,0.011791294502398292
20,458,precision,0.8559670781893004
20,458,recall,0.9904761904761905
20,458,f1,0.9183222958057395
20,459,PR_AUC,0.943046594236756
20,459,Brier,0.011155797069511114
20,459,precision,0.7819548872180451
20,459,recall,0.9904761904761905
20,459,f1,0.8739495798319328
20,460,PR_AUC,0.9525059718210984
20,460,Brier,0.011539799074723541
20,460,precision,0.8273092369477911
20,460,recall,0.9809523809523809
20,460,f1,0.8976034858387799
20,461,PR_AUC,0.976244283411276
20,461,Brier,0.01309312688405982
20,461,precision,0.769811320754717
20,461,recall,0.9714285714285714
20,461,f1,0.8589473684210527
20,462,PR_AUC,0.9539753200450549
20,462,Brier,0.00893791874447969
20,462,precision,0.7865168539325843
20,462,recall,1.0
20,462,f1,0.8805031446540881
20,463,PR_AUC,0.9336119452219194
20,463,Brier,0.015115453622001094
20,463,precision,0.7619047619047619
20,463,recall,0.9904761904761905
20,463,f1,0.8612836438923396
20,464,PR_AUC,0.9665764151353039
20,464,Brier,0.011884470713024781
20,464,precision,0.7664233576642335
20,464,recall,1.0
20,464,f1,0.8677685950413223
20,465,PR_AUC,0.944861784586084
20,465,Brier,0.012776273475472144
20,465,precision,0.7924528301886793
20,465,recall,1.0
20,465,f1,0.8842105263157894
20,466,PR_AUC,0.9880370893875177
20,466,Brier,0.011106798373825348
20,466,precision,0.8108108108108109
20,466,recall,1.0
20,466,f1,0.8955223880597015
20,467,PR_AUC,0.9850394359659502
20,467,Brier,0.011391562328956405
20,467,precision,0.7761194029850746
20,467,recall,0.9904761904761905
20,467,f1,0.8702928870292888
20,468,PR_AUC,0.9753771994684072
20,468,Brier,0.012700173982717071
20,468,precision,0.7591240875912408
20,468,recall,0.9904761904761905
20,468,f1,0.859504132231405
20,469,PR_AUC,0.9765437912170621
20,469,Brier,0.01229449082706724
20,469,precision,0.7536231884057971
20,469,recall,0.9904761904761905
20,469,f1,0.8559670781893004
20,470,PR_AUC,0.9637178718096673
20,470,Brier,0.01178253306715748
20,470,precision,0.7563636363636363
20,470,recall,0.9904761904761905
20,470,f1,0.8577319587628865
20,471,PR_AUC,0.9617297460798451
20,471,Brier,0.011060964317188405
20,471,precision,0.8387096774193549
20,471,recall,0.9904761904761905
20,471,f1,0.9082969432314411
20,472,PR_AUC,0.9755681591062595
20,472,Brier,0.011687024890585295
20,472,precision,0.8421052631578947
20,472,recall,0.9904761904761905
20,472,f1,0.9102844638949672
20,473,PR_AUC,0.9344871011878011
20,473,Brier,0.011890498026061408
20,473,precision,0.8
20,473,recall,0.9904761904761905
20,473,f1,0.8851063829787233
20,474,PR_AUC,0.9391235645962188
20,474,Brier,0.011293360695071582
20,474,precision,0.7832699619771863
20,474,recall,0.9809523809523809
20,474,f1,0.8710359408033826
20,475,PR_AUC,0.9561183923788182
20,475,Brier,0.011660577731819574
20,475,precision,0.7894736842105263
20,475,recall,1.0
20,475,f1,0.8823529411764706
20,476,PR_AUC,0.9641874676537124
20,476,Brier,0.010586001715280721
20,476,precision,0.7732342007434945
20,476,recall,0.9904761904761905
20,476,f1,0.8684759916492694
20,477,PR_AUC,0.9233755562980216
20,477,Brier,0.01102960029038612
20,477,precision,0.7536231884057971
20,477,recall,0.9904761904761905
20,477,f1,0.8559670781893004
20,478,PR_AUC,0.96007370691417
20,478,Brier,0.010847373799982907
20,478,precision,0.7938931297709924
20,478,recall,0.9904761904761905
20,478,f1,0.8813559322033898
20,479,PR_AUC,0.9541383508048612
20,479,Brier,0.01164946444240541
20,479,precision,0.7703703703703704
20,479,recall,0.9904761904761905
20,479,f1,0.8666666666666667
20,480,PR_AUC,0.9505143074235305
20,480,Brier,0.011888930087788253
20,480,precision,0.832
20,480,recall,0.9904761904761905
20,480,f1,0.9043478260869565
20,481,PR_AUC,0.9703419410718778
20,481,Brier,0.012274275149529713
20,481,precision,0.8076923076923077
20,481,recall,1.0
20,481,f1,0.8936170212765957
20,482,PR_AUC,0.9288940779811874
20,482,Brier,0.012929340892356988
20,482,precision,0.7446808510638298
20,482,recall,1.0
20,482,f1,0.8536585365853658
20,483,PR_AUC,0.9604296964773246
20,483,Brier,0.010784495595471845
20,483,precision,0.832
20,483,recall,0.9904761904761905
20,483,f1,0.9043478260869565
20,484,PR_AUC,0.9701703965533968
20,484,Brier,0.013017034884538354
20,484,precision,0.8455284552845529
20,484,recall,0.9904761904761905
20,484,f1,0.9122807017543859
20,485,PR_AUC,0.9914658289102448
20,485,Brier,0.011465753624597735
20,485,precision,0.7636363636363637
20,485,recall,1.0
20,485,f1,0.865979381443299
20,486,PR_AUC,0.9584425935033499
20,486,Brier,0.011320623214680777
20,486,precision,0.7865168539325843
20,486,recall,1.0
20,486,f1,0.8805031446540881
20,487,PR_AUC,0.9725267524366626
20,487,Brier,0.012975033010131075
20,487,precision,0.7819548872180451
20,487,recall,0.9904761904761905
20,487,f1,0.8739495798319328
20,488,PR_AUC,0.9769507218149542
20,488,Brier,0.011984446711689248
20,488,precision,0.7732342007434945
20,488,recall,0.9904761904761905
20,488,f1,0.8684759916492694
20,489,PR_AUC,0.9275124332210903
20,489,Brier,0.010966992425958859
20,489,precision,0.7865168539325843
20,489,recall,1.0
20,489,f1,0.8805031446540881
20,490,PR_AUC,0.959429191535091
20,490,Brier,0.011142724252378076
20,490,precision,0.7969348659003831
20,490,recall,0.9904761904761905
20,490,f1,0.8832271762208068
20,491,PR_AUC,0.9855454262968888
20,491,Brier,0.011146982513012762
20,491,precision,0.7894736842105263
20,491,recall,1.0
20,491,f1,0.8823529411764706
20,492,PR_AUC,0.9384177732208219
20,492,Brier,0.01403841162972496
20,492,precision,0.7819548872180451
20,492,recall,0.9904761904761905
20,492,f1,0.8739495798319328
20,493,PR_AUC,0.9730907245237737
20,493,Brier,0.012217587902056983
20,493,precision,0.8583333333333333
20,493,recall,0.9809523809523809
20,493,f1,0.9155555555555556
20,494,PR_AUC,0.9553870228958309
20,494,Brier,0.011746405294103835
20,494,precision,0.8015564202334631
20,494,recall,0.9809523809523809
20,494,f1,0.8822269807280514
20,495,PR_AUC,0.9739336286822493
20,495,Brier,0.012503038939601125
20,495,precision,0.8523206751054853
20,495,recall,0.9619047619047619
20,495,f1,0.9038031319910514
20,496,PR_AUC,0.9406900017738222
20,496,Brier,0.010709598978892476
20,496,precision,0.8235294117647058
20,496,recall,1.0
20,496,f1,0.9032258064516129
20,497,PR_AUC,0.9538136187209609
20,497,Brier,0.012319054300655862
20,497,precision,0.8387096774193549
20,497,recall,0.9904761904761905
20,497,f1,0.9082969432314411
20,498,PR_AUC,0.9724709483713161
20,498,Brier,0.012363611432609433
20,498,precision,0.8062015503875969
20,498,recall,0.9904761904761905
20,498,f1,0.8888888888888888
20,499,PR_AUC,0.953201793467184
20,499,Brier,0.009426975026847317
20,499,precision,0.7291666666666666
20,499,recall,1.0
20,499,f1,0.8433734939759037
20,500,PR_AUC,0.9436277429086753
20,500,Brier,0.010652305142159561
20,500,precision,0.7894736842105263
20,500,recall,1.0
20,500,f1,0.8823529411764706
20,501,PR_AUC,0.9383504544812389
20,501,Brier,0.011486224997626263
20,501,precision,0.7938931297709924
20,501,recall,0.9904761904761905
20,501,f1,0.8813559322033898
20,502,PR_AUC,0.9472804886712372
20,502,Brier,0.013337726169397582
20,502,precision,0.8235294117647058
20,502,recall,1.0
20,502,f1,0.9032258064516129
20,503,PR_AUC,0.97027157735228
20,503,Brier,0.013866192565473993
20,503,precision,0.8062015503875969
20,503,recall,0.9904761904761905
20,503,f1,0.8888888888888888
20,504,PR_AUC,0.9438826573629556
20,504,Brier,0.01407978619149752
20,504,precision,0.824
20,504,recall,0.9809523809523809
20,504,f1,0.8956521739130435
20,505,PR_AUC,0.9595742010992768
20,505,Brier,0.011148716955119358
20,505,precision,0.8221343873517787
20,505,recall,0.9904761904761905
20,505,f1,0.8984881209503239
20,506,PR_AUC,0.941277122462504
20,506,Brier,0.011604916198159246
20,506,precision,0.8093385214007782
20,506,recall,0.9904761904761905
20,506,f1,0.8907922912205567
20,507,PR_AUC,0.9671591903810592
20,507,Brier,0.010267628735860538
20,507,precision,0.7777777777777778
20,507,recall,1.0
20,507,f1,0.875
20,508,PR_AUC,0.950875276127537
20,508,Brier,0.008874066761187458
20,508,precision,0.8235294117647058
20,508,recall,1.0
20,508,f1,0.9032258064516129
20,509,PR_AUC,0.9867385940602071
20,509,Brier,0.010947234656941864
20,509,precision,0.7806691449814126
20,509,recall,1.0
20,509,f1,0.8768267223382046
20,510,PR_AUC,0.9704214033800751
20,510,Brier,0.013206139677089598
20,510,precision,0.84
20,510,recall,1.0
20,510,f1,0.9130434782608695
20,511,PR_AUC,0.9718784759254258
20,511,Brier,0.012554671734375395
20,511,precision,0.7832699619771863
20,511,recall,0.9809523809523809
20,511,f1,0.8710359408033826
20,512,PR_AUC,0.9415649905548774
20,512,Brier,0.014129948942098618
20,512,precision,0.8429752066115702
20,512,recall,0.9714285714285714
20,512,f1,0.9026548672566371
20,513,PR_AUC,0.976180512534525
20,513,Brier,0.012622671325301935
20,513,precision,0.8292682926829268
20,513,recall,0.9714285714285714
20,513,f1,0.8947368421052632
20,514,PR_AUC,0.9489160471346242
20,514,Brier,0.013129179695851574
20,514,precision,0.8093385214007782
20,514,recall,0.9904761904761905
20,514,f1,0.8907922912205567
20,515,PR_AUC,0.9499995054669408
20,515,Brier,0.010173648047002493
20,515,precision,0.7608695652173914
20,515,recall,1.0
20,515,f1,0.8641975308641975
20,516,PR_AUC,0.9630551202583577
20,516,Brier,0.014043974157476503
20,516,precision,0.7591240875912408
20,516,recall,0.9904761904761905
20,516,f1,0.859504132231405
20,517,PR_AUC,0.9412624731021955
20,517,Brier,0.011586041031065452
20,517,precision,0.7664233576642335
20,517,recall,1.0
20,517,f1,0.8677685950413223
20,518,PR_AUC,0.9671929645335833
20,518,Brier,0.01245051582455374
20,518,precision,0.8489795918367347
20,518,recall,0.9904761904761905
20,518,f1,0.9142857142857143
20,519,PR_AUC,0.9413306112791576
20,519,Brier,0.010903744271093804
20,519,precision,0.7749077490774908
20,519,recall,1.0
20,519,f1,0.8731808731808732
20,520,PR_AUC,0.939125132168615
20,520,Brier,0.013730868597945067
20,520,precision,0.7953667953667953
20,520,recall,0.9809523809523809
20,520,f1,0.8784648187633263
20,521,PR_AUC,0.9562635220010998
20,521,Brier,0.011091234047268337
20,521,precision,0.7647058823529411
20,521,recall,0.9904761904761905
20,521,f1,0.8630705394190872
20,522,PR_AUC,0.9638893639938664
20,522,Brier,0.010514332646989272
20,522,precision,0.8203125
20,522,recall,1.0
20,522,f1,0.9012875536480687
20,523,PR_AUC,0.9565299438193964
20,523,Brier,0.012650824945756355
20,523,precision,0.7806691449814126
20,523,recall,1.0
20,523,f1,0.8768267223382046
20,524,PR_AUC,0.9561889350316793
20,524,Brier,0.015084685749218648
20,524,precision,0.8207171314741036
20,524,recall,0.9809523809523809
20,524,f1,0.8937093275488069
20,525,PR_AUC,0.9634354238874543
20,525,Brier,0.011637817877666925
20,525,precision,0.7473309608540926
20,525,recall,1.0
20,525,f1,0.8553971486761711
20,526,PR_AUC,0.9834701272441397
20,526,Brier,0.011036885263850806
20,526,precision,0.8
20,526,recall,0.9904761904761905
20,526,f1,0.8851063829787233
20,527,PR_AUC,0.9713460396422728
20,527,Brier,0.01290135351150343
20,527,precision,0.8333333333333334
20,527,recall,1.0
20,527,f1,0.9090909090909091
20,528,PR_AUC,0.9735984667736275
20,528,Brier,0.012512035521184363
20,528,precision,0.7375886524822695
20,528,recall,0.9904761904761905
20,528,f1,0.8455284552845529
20,529,PR_AUC,0.9114412848899032
20,529,Brier,0.012386181753054655
20,529,precision,0.7715355805243446
20,529,recall,0.9809523809523809
20,529,f1,0.8637316561844863
20,530,PR_AUC,0.9635032121835615
20,530,Brier,0.0137701969335456
20,530,precision,0.8306451612903226
20,530,recall,0.9809523809523809
20,530,f1,0.8995633187772926
20,531,PR_AUC,0.9716543293357048
20,531,Brier,0.012558143191796633
20,531,precision,0.8477366255144033
20,531,recall,0.9809523809523809
20,531,f1,0.9094922737306843
20,532,PR_AUC,0.9535459467472504
20,532,Brier,0.01248725007587205
20,532,precision,0.7849056603773585
20,532,recall,0.9904761904761905
20,532,f1,0.8757894736842106
20,533,PR_AUC,0.9702653439474079
20,533,Brier,0.012457717419320159
20,533,precision,0.832
20,533,recall,0.9904761904761905
20,533,f1,0.9043478260869565
20,534,PR_AUC,0.9748846320922933
20,534,Brier,0.012475041953354549
20,534,precision,0.8583333333333333
20,534,recall,0.9809523809523809
20,534,f1,0.9155555555555556
20,535,PR_AUC,0.9609445938322709
20,535,Brier,0.010636721400283518
20,535,precision,0.8203125
20,535,recall,1.0
20,535,f1,0.9012875536480687
20,536,PR_AUC,0.9792491622990915
20,536,Brier,0.012644745302090763
20,536,precision,0.7849056603773585
20,536,recall,0.9904761904761905
20,536,f1,0.8757894736842106
20,537,PR_AUC,0.9603714267558673
20,537,Brier,0.010909193425687528
20,537,precision,0.8253968253968254
20,537,recall,0.9904761904761905
20,537,f1,0.9004329004329005
20,538,PR_AUC,0.9541143810025268
20,538,Brier,0.011837138973411791
20,538,precision,0.832
20,538,recall,0.9904761904761905
20,538,f1,0.9043478260869565
20,539,PR_AUC,0.9748228437880883
20,539,Brier,0.012478033059164059
20,539,precision,0.7664233576642335
20,539,recall,1.0
20,539,f1,0.8677685950413223
20,540,PR_AUC,0.9270277058867871
20,540,Brier,0.010276077250240465
20,540,precision,0.8125
20,540,recall,0.9904761904761905
20,540,f1,0.8927038626609443
20,541,PR_AUC,0.9230060288855733
20,541,Brier,0.010722994483483775
20,541,precision,0.8062015503875969
20,541,recall,0.9904761904761905
20,541,f1,0.8888888888888888
20,542,PR_AUC,0.9542634935605433
20,542,Brier,0.011817236713527513
20,542,precision,0.8333333333333334
20,542,recall,1.0
20,542,f1,0.9090909090909091
20,543,PR_AUC,0.9722286256179757
20,543,Brier,0.013223179384197748
20,543,precision,0.8108108108108109
20,543,recall,1.0
20,543,f1,0.8955223880597015
20,544,PR_AUC,0.9577564720892379
20,544,Brier,0.011447450112138978
20,544,precision,0.8429752066115702
20,544,recall,0.9714285714285714
20,544,f1,0.9026548672566371
20,545,PR_AUC,0.9369036750972972
20,545,Brier,0.008838053496961323
20,545,precision,0.7984790874524715
20,545,recall,1.0
20,545,f1,0.8879492600422833
20,546,PR_AUC,0.9710854241019848
20,546,Brier,0.013832681700202076
20,546,precision,0.7865168539325843
20,546,recall,1.0
20,546,f1,0.8805031446540881
20,547,PR_AUC,0.9670209610224274
20,547,Brier,0.010764691846829554
20,547,precision,0.75
20,547,recall,1.0
20,547,f1,0.8571428571428571
20,548,PR_AUC,0.9383697597866173
20,548,Brier,0.013859309161107043
20,548,precision,0.8395061728395061
20,548,recall,0.9714285714285714
20,548,f1,0.9006622516556292
20,549,PR_AUC,0.9672291548009126
20,549,Brier,0.010576721139092415
20,549,precision,0.7563636363636363
20,549,recall,0.9904761904761905
20,549,f1,0.8577319587628865
20,550,PR_AUC,0.9455101730311815
20,550,Brier,0.012807925295403665
20,550,precision,0.8416666666666667
20,550,recall,0.9619047619047619
20,550,f1,0.8977777777777778
20,551,PR_AUC,0.9752491942975146
20,551,Brier,0.013201360727899457
20,551,precision,0.7862595419847328
20,551,recall,0.9809523809523809
20,551,f1,0.8728813559322034
20,552,PR_AUC,0.9482235687523962
20,552,Brier,0.012667266416931562
20,552,precision,0.7744360902255639
20,552,recall,0.9809523809523809
20,552,f1,0.865546218487395
20,553,PR_AUC,0.9754039375571207
20,553,Brier,0.01355360613600048
20,553,precision,0.8702928870292888
20,553,recall,0.9904761904761905
20,553,f1,0.9265033407572383
20,554,PR_AUC,0.9540491733496556
20,554,Brier,0.011543845586700135
20,554,precision,0.7938931297709924
20,554,recall,0.9904761904761905
20,554,f1,0.8813559322033898
20,555,PR_AUC,0.9685394252843053
20,555,Brier,0.012552728546745539
20,555,precision,0.8045977011494253
20,555,recall,1.0
20,555,f1,0.89171974522293
20,556,PR_AUC,0.9567621537812965
20,556,Brier,0.012226566174345503
20,556,precision,0.7865168539325843
20,556,recall,1.0
20,556,f1,0.8805031446540881
20,557,PR_AUC,0.9484789618243288
20,557,Brier,0.012058470987956635
20,557,precision,0.7835820895522388
20,557,recall,1.0
20,557,f1,0.8786610878661087
20,558,PR_AUC,0.9508678605814789
20,558,Brier,0.011858403700772733
20,558,precision,0.8015564202334631
20,558,recall,0.9809523809523809
20,558,f1,0.8822269807280514
20,559,PR_AUC,0.962864591227572
20,559,Brier,0.011187648734532376
20,559,precision,0.8125
20,559,recall,0.9904761904761905
20,559,f1,0.8927038626609443
20,560,PR_AUC,0.9479919004161337
20,560,Brier,0.012677375134109773
20,560,precision,0.7984496124031008
20,560,recall,0.9809523809523809
20,560,f1,0.8803418803418803
20,561,PR_AUC,0.9298276473395881
20,561,Brier,0.009552332204157183
20,561,precision,0.7692307692307693
20,561,recall,1.0
20,561,f1,0.8695652173913043
20,562,PR_AUC,0.9573073145921733
20,562,Brier,0.015900179388036992
20,562,precision,0.8669527896995708
20,562,recall,0.9619047619047619
20,562,f1,0.9119638826185101
20,563,PR_AUC,0.9626799100067397
20,563,Brier,0.011862743012862395
20,563,precision,0.7720588235294118
20,563,recall,1.0
20,563,f1,0.8713692946058091
20,564,PR_AUC,0.979052791579314
20,564,Brier,0.012304962510922755
20,564,precision,0.8174603174603174
20,564,recall,0.9809523809523809
20,564,f1,0.8917748917748918
20,565,PR_AUC,0.9678481377845517
20,565,Brier,0.013463206777794985
20,565,precision,0.8477366255144033
20,565,recall,0.9809523809523809
20,565,f1,0.9094922737306843
20,566,PR_AUC,0.9501442981586478
20,566,Brier,0.012774136554186862
20,566,precision,0.8156862745098039
20,566,recall,0.9904761904761905
20,566,f1,0.8946236559139785
20,567,PR_AUC,0.9750174609275701
20,567,Brier,0.012148129379940576
20,567,precision,0.8142292490118577
20,567,recall,0.9809523809523809
20,567,f1,0.8898488120950324
20,568,PR_AUC,0.9748087913893978
20,568,Brier,0.01279107404710411
20,568,precision,0.8031496062992126
20,568,recall,0.9714285714285714
20,568,f1,0.8793103448275862
20,569,PR_AUC,0.9421256665429286
20,569,Brier,0.011088540694269082
20,569,precision,0.8125
20,569,recall,0.9904761904761905
20,569,f1,0.8927038626609443
20,570,PR_AUC,0.9408888464559348
20,570,Brier,0.011564851158999101
20,570,precision,0.7803030303030303
20,570,recall,0.9809523809523809
20,570,f1,0.869198312236287
20,571,PR_AUC,0.9540355812979474
20,571,Brier,0.011917995627000908
20,571,precision,0.7402135231316725
20,571,recall,0.9904761904761905
20,571,f1,0.8472505091649695
20,572,PR_AUC,0.9506452658561647
20,572,Brier,0.009148991570489946
20,572,precision,0.7806691449814126
20,572,recall,1.0
20,572,f1,0.8768267223382046
20,573,PR_AUC,0.9811112231290354
20,573,Brier,0.011482655670522687
20,573,precision,0.8619246861924686
20,573,recall,0.9809523809523809
20,573,f1,0.9175946547884187
20,574,PR_AUC,0.9495578060076263
20,574,Brier,0.012929636189675455
20,574,precision,0.8108108108108109
20,574,recall,1.0
20,574,f1,0.8955223880597015
20,575,PR_AUC,0.968257838601475
20,575,Brier,0.012966923702012344
20,575,precision,0.8046875
20,575,recall,0.9809523809523809
20,575,f1,0.8841201716738197
20,576,PR_AUC,0.9642312724563122
20,576,Brier,0.013833032456383688
20,576,precision,0.7938931297709924
20,576,recall,0.9904761904761905
20,576,f1,0.8813559322033898
20,577,PR_AUC,0.9862660161572997
20,577,Brier,0.010995096907430547
20,577,precision,0.8076923076923077
20,577,recall,1.0
20,577,f1,0.8936170212765957
20,578,PR_AUC,0.9638837746374499
20,578,Brier,0.013358511516535788
20,578,precision,0.789272030651341
20,578,recall,0.9809523809523809
20,578,f1,0.8747346072186837
20,579,PR_AUC,0.9524856199536949
20,579,Brier,0.012851684031015512
20,579,precision,0.7865168539325843
20,579,recall,1.0
20,579,f1,0.8805031446540881
20,580,PR_AUC,0.9744826428935879
20,580,Brier,0.012178978516266904
20,580,precision,0.7455197132616488
20,580,recall,0.9904761904761905
20,580,f1,0.8507157464212679
20,581,PR_AUC,0.9648305013569112
20,581,Brier,0.013410382353282577
20,581,precision,0.7894736842105263
20,581,recall,1.0
20,581,f1,0.8823529411764706
20,582,PR_AUC,0.9418313778863443
20,582,Brier,0.010704399727483936
20,582,precision,0.8306451612903226
20,582,recall,0.9809523809523809
20,582,f1,0.8995633187772926
20,583,PR_AUC,0.9689237069693063
20,583,Brier,0.011396966366503435
20,583,precision,0.7720588235294118
20,583,recall,1.0
20,583,f1,0.8713692946058091
20,584,PR_AUC,0.9653409518075898
20,584,Brier,0.014276227657607868
20,584,precision,0.8171206225680934
20,584,recall,1.0
20,584,f1,0.8993576017130621
20,585,PR_AUC,0.9801602582809424
20,585,Brier,0.012869360532238394
20,585,precision,0.8046875
20,585,recall,0.9809523809523809
20,585,f1,0.8841201716738197
20,586,PR_AUC,0.9617296879444468
20,586,Brier,0.01392293908203355
20,586,precision,0.8188976377952756
20,586,recall,0.9904761904761905
20,586,f1,0.896551724137931
20,587,PR_AUC,0.9065074218866063
20,587,Brier,0.0114631074361484
20,587,precision,0.7591240875912408
20,587,recall,0.9904761904761905
20,587,f1,0.859504132231405
20,588,PR_AUC,0.9680971291475067
20,588,Brier,0.009495787732421572
20,588,precision,0.84
20,588,recall,1.0
20,588,f1,0.9130434782608695
20,589,PR_AUC,0.9166306154395166
20,589,Brier,0.011559185995420884
20,589,precision,0.8015564202334631
20,589,recall,0.9809523809523809
20,589,f1,0.8822269807280514
20,590,PR_AUC,0.9400108928255853
20,590,Brier,0.013847653610877215
20,590,precision,0.8031496062992126
20,590,recall,0.9714285714285714
20,590,f1,0.8793103448275862
20,591,PR_AUC,0.9742474095736147
20,591,Brier,0.011418583651153554
20,591,precision,0.860655737704918
20,591,recall,1.0
20,591,f1,0.9251101321585903
20,592,PR_AUC,0.9762564355028169
20,592,Brier,0.012108784055721578
20,592,precision,0.8
20,592,recall,0.9904761904761905
20,592,f1,0.8851063829787233
20,593,PR_AUC,0.9808690931457206
20,593,Brier,0.012063922486596287
20,593,precision,0.7664233576642335
20,593,recall,1.0
20,593,f1,0.8677685950413223
20,594,PR_AUC,0.9621260099977397
20,594,Brier,0.01014898151098495
20,594,precision,0.8333333333333334
20,594,recall,1.0
20,594,f1,0.9090909090909091
20,595,PR_AUC,0.9859137880011386
20,595,Brier,0.011016624983178716
20,595,precision,0.7806691449814126
20,595,recall,1.0
20,595,f1,0.8768267223382046
20,596,PR_AUC,0.9576764708245099
20,596,Brier,0.011258419827373791
20,596,precision,0.8203125
20,596,recall,1.0
20,596,f1,0.9012875536480687
20,597,PR_AUC,0.96779362450826
20,597,Brier,0.01376157252351662
20,597,precision,0.7375886524822695
20,597,recall,0.9904761904761905
20,597,f1,0.8455284552845529
20,598,PR_AUC,0.9681787306135587
20,598,Brier,0.012172618681900895
20,598,precision,0.8125
20,598,recall,0.9904761904761905
20,598,f1,0.8927038626609443
20,599,PR_AUC,0.9723411802773563
20,599,Brier,0.01295115505080963
20,599,precision,0.8455284552845529
20,599,recall,0.9904761904761905
20,599,f1,0.9122807017543859
20,600,PR_AUC,0.9701224077906746
20,600,Brier,0.012448929498263555
20,600,precision,0.7761194029850746
20,600,recall,0.9904761904761905
20,600,f1,0.8702928870292888
20,601,PR_AUC,0.9317463138084485
20,601,Brier,0.012600629618167077
20,601,precision,0.8188976377952756
20,601,recall,0.9904761904761905
20,601,f1,0.896551724137931
20,602,PR_AUC,0.9445962528701615
20,602,Brier,0.010189104766407516
20,602,precision,0.7806691449814126
20,602,recall,1.0
20,602,f1,0.8768267223382046
20,603,PR_AUC,0.9623610891976869
20,603,Brier,0.010005649479220433
20,603,precision,0.8353413654618473
20,603,recall,0.9904761904761905
20,603,f1,0.906318082788671
20,604,PR_AUC,0.946074386394308
20,604,Brier,0.013162859116188851
20,604,precision,0.832
20,604,recall,0.9904761904761905
20,604,f1,0.9043478260869565
20,605,PR_AUC,0.9469889912049868
20,605,Brier,0.012345813472841067
