draw_id,n_sampled_engines,n_unique_engines,mean_total_cost,miss_rate,mean_miss_component,mean_late_component,mean_early_component,mean_lead_time_if_alerted,median_lead_time_if_alerted,healthy_first_trigger_fraction
0,10,6,0.5566666666666666,0.0,0.0,0.0,0.5566666666666666,50.6,45.5,0.0
1,10,6,0.4800000000000001,0.0,0.0,0.13333333333333333,0.3466666666666666,39.6,39.5,0.0
2,10,8,0.5533333333333333,0.0,0.0,0.13333333333333333,0.41999999999999993,41.8,44.0,0.0
3,10,6,0.47333333333333333,0.0,0.0,0.0,0.47333333333333333,46.8,42.0,0.0
4,10,8,0.5433333333333332,0.0,0.0,0.13333333333333333,0.41,42.8,40.5,0.0
5,10,7,0.5133333333333333,0.0,0.0,0.0,0.5133333333333333,46.7,46.0,0.0
6,10,5,0.8,0.0,0.0,0.4,0.4,40.9,45.0,0.0
7,10,7,0.42666666666666664,0.0,0.0,0.0,0.42666666666666664,42.8,44.5,0.0
8,10,8,0.56,0.0,0.0,0.13333333333333333,0.42666666666666664,43.3,42.0,0.0
9,10,6,0.3633333333333333,0.0,0.0,0.0,0.3633333333333333,40.9,42.0,0.0
10,10,6,0.42333333333333334,0.0,0.0,0.0,0.42333333333333334,44.0,40.5,0.0
11,10,6,0.4533333333333333,0.0,0.0,0.0,0.4533333333333333,44.9,44.0,0.0
12,10,6,0.47333333333333333,0.0,0.0,0.0,0.47333333333333333,45.5,43.0,0.0
13,10,6,0.5566666666666666,0.0,0.0,0.0,0.5566666666666666,49.3,44.5,0.0
14,10,5,0.63,0.0,0.0,0.26666666666666666,0.36333333333333334,41.9,37.0,0.0
15,10,8,0.4533333333333333,0.0,0.0,0.13333333333333333,0.32,38.8,40.5,0.0
16,10,7,0.65,0.0,0.0,0.13333333333333333,0.5166666666666666,46.0,46.0,0.0
17,10,7,0.5566666666666666,0.0,0.0,0.13333333333333333,0.42333333333333334,43.2,41.5,0.0
18,10,6,0.5733333333333333,0.0,0.0,0.13333333333333333,0.43999999999999995,42.4,46.0,0.0
19,10,5,0.6633333333333332,0.0,0.0,0.26666666666666666,0.3966666666666666,41.6,42.0,0.0
20,10,6,0.5333333333333333,0.0,0.0,0.26666666666666666,0.26666666666666666,36.4,37.0,0.0
21,10,5,0.5433333333333332,0.0,0.0,0.13333333333333333,0.41,44.1,37.0,0.0
22,10,7,0.4133333333333334,0.0,0.0,0.0,0.4133333333333334,42.4,44.0,0.0
23,10,6,0.48666666666666664,0.0,0.0,0.0,0.48666666666666664,45.9,43.5,0.0
24,10,6,0.5733333333333334,0.0,0.0,0.0,0.5733333333333334,51.1,45.5,0.0
25,10,5,0.5033333333333333,0.0,0.0,0.0,0.5033333333333333,45.1,47.0,0.0
26,10,8,0.59,0.0,0.0,0.26666666666666666,0.32333333333333336,38.1,41.5,0.0
27,10,6,0.71,0.0,0.0,0.13333333333333333,0.5766666666666667,50.4,49.0,0.0
28,10,6,0.5733333333333333,0.0,0.0,0.13333333333333333,0.44000000000000006,42.4,45.5,0.0
29,10,7,0.5333333333333333,0.0,0.0,0.13333333333333333,0.39999999999999997,42.5,43.0,0.0
30,10,5,0.5366666666666666,0.0,0.0,0.0,0.5366666666666666,47.4,45.0,0.0
31,10,5,0.3633333333333333,0.0,0.0,0.13333333333333333,0.22999999999999998,36.1,37.0,0.0
32,10,7,0.62,0.0,0.0,0.26666666666666666,0.35333333333333333,40.3,41.5,0.0
33,10,6,0.6133333333333332,0.0,0.0,0.26666666666666666,0.3466666666666666,38.8,43.0,0.0
34,10,5,0.6333333333333332,0.0,0.0,0.4,0.2333333333333333,34.6,35.5,0.0
35,10,8,0.7033333333333334,0.0,0.0,0.26666666666666666,0.4366666666666667,44.1,43.0,0.0
36,10,8,0.4666666666666667,0.0,0.0,0.0,0.4666666666666667,45.3,43.0,0.0
37,10,7,0.43666666666666665,0.0,0.0,0.0,0.43666666666666665,44.4,43.5,0.0
38,10,5,0.7666666666666666,0.0,0.0,0.26666666666666666,0.5,47.3,44.5,0.0
39,10,7,0.4533333333333333,0.0,0.0,0.0,0.4533333333333333,44.9,44.5,0.0
40,10,7,0.8033333333333331,0.0,0.0,0.4,0.4033333333333333,41.0,44.5,0.0
41,10,6,0.5,0.0,0.0,0.13333333333333333,0.36666666666666664,41.5,41.5,0.0
42,10,8,0.5566666666666666,0.0,0.0,0.13333333333333333,0.42333333333333334,43.2,42.0,0.0
43,10,8,0.67,0.0,0.0,0.13333333333333333,0.5366666666666667,47.9,46.0,0.0
44,10,7,0.6166666666666666,0.0,0.0,0.26666666666666666,0.35,38.9,44.0,0.0
45,10,7,0.7066666666666667,0.0,0.0,0.26666666666666666,0.44000000000000006,42.9,44.0,0.0
46,10,6,0.6933333333333332,0.0,0.0,0.26666666666666666,0.42666666666666664,42.5,45.5,0.0
47,10,6,0.4699999999999999,0.0,0.0,0.0,0.4699999999999999,45.4,42.0,0.0
48,10,7,0.29666666666666663,0.0,0.0,0.0,0.29666666666666663,38.9,38.0,0.0
49,10,8,0.6,0.0,0.0,0.26666666666666666,0.33333333333333337,38.4,40.5,0.0
50,10,7,0.3966666666666666,0.0,0.0,0.13333333333333333,0.2633333333333333,37.1,35.5,0.0
51,10,7,0.6766666666666665,0.0,0.0,0.26666666666666666,0.41,42.0,42.0,0.0
52,10,4,0.76,0.0,0.0,0.4,0.36,38.4,45.0,0.0
53,10,5,0.5366666666666666,0.0,0.0,0.0,0.5366666666666666,47.4,47.0,0.0
54,10,7,0.5633333333333334,0.0,0.0,0.0,0.5633333333333334,49.5,45.5,0.0
55,10,5,0.4866666666666667,0.0,0.0,0.13333333333333333,0.3533333333333334,39.8,42.0,0.0
56,10,7,0.4033333333333333,0.0,0.0,0.0,0.4033333333333333,43.4,43.0,0.0
57,10,8,0.73,0.0,0.0,0.26666666666666666,0.4633333333333334,44.9,44.5,0.0
58,10,6,0.7033333333333334,0.0,0.0,0.13333333333333333,0.5700000000000001,50.2,44.5,0.0
59,10,7,0.5333333333333333,0.0,0.0,0.26666666666666666,0.26666666666666666,36.4,39.0,0.0
60,10,7,0.49000000000000005,0.0,0.0,0.13333333333333333,0.3566666666666667,39.9,42.0,0.0
61,10,8,0.4066666666666666,0.0,0.0,0.0,0.4066666666666666,43.5,40.5,0.0
62,10,6,0.48,0.0,0.0,0.0,0.48,44.4,45.0,0.0
63,10,7,0.44333333333333336,0.0,0.0,0.13333333333333333,0.31,38.5,38.0,0.0
64,10,7,0.6233333333333333,0.0,0.0,0.26666666666666666,0.3566666666666667,39.1,42.0,0.0
65,10,7,0.3933333333333333,0.0,0.0,0.0,0.3933333333333333,43.1,40.5,0.0
66,10,8,0.5399999999999999,0.0,0.0,0.13333333333333333,0.4066666666666666,42.7,43.0,0.0
67,10,5,0.6733333333333333,0.0,0.0,0.26666666666666666,0.4066666666666666,43.2,39.0,0.0
68,10,6,0.6399999999999999,0.0,0.0,0.26666666666666666,0.37333333333333335,39.6,43.0,0.0
69,10,5,0.8,0.0,0.0,0.4,0.4,43.5,37.0,0.0
70,10,5,0.5666666666666667,0.0,0.0,0.0,0.5666666666666667,48.3,47.0,0.0
71,10,6,0.44333333333333336,0.0,0.0,0.13333333333333333,0.30999999999999994,38.5,38.0,0.0
72,10,7,0.5833333333333333,0.0,0.0,0.13333333333333333,0.4499999999999999,44.0,44.5,0.0
73,10,7,0.4166666666666667,0.0,0.0,0.13333333333333333,0.2833333333333333,37.7,37.0,0.0
74,10,7,0.37666666666666665,0.0,0.0,0.0,0.37666666666666665,41.3,43.0,0.0
75,10,7,0.6866666666666666,0.0,0.0,0.26666666666666666,0.42000000000000004,42.3,44.5,0.0
76,10,7,0.6433333333333333,0.0,0.0,0.26666666666666666,0.37666666666666665,39.7,44.5,0.0
77,10,8,0.6266666666666667,0.0,0.0,0.26666666666666666,0.36,40.5,40.5,0.0
78,10,6,0.5700000000000001,0.0,0.0,0.0,0.5700000000000001,49.7,45.5,0.0
79,10,7,0.6066666666666667,0.0,0.0,0.13333333333333333,0.4733333333333333,44.7,47.0,0.0
80,10,6,0.6633333333333333,0.0,0.0,0.26666666666666666,0.39666666666666667,41.6,44.0,0.0
81,10,7,0.5599999999999999,0.0,0.0,0.13333333333333333,0.42666666666666664,44.6,40.5,0.0
82,10,4,0.5566666666666668,0.0,0.0,0.0,0.5566666666666668,50.6,42.0,0.0
83,10,7,0.5266666666666666,0.0,0.0,0.13333333333333333,0.3933333333333333,42.3,42.0,0.0
84,10,6,0.6966666666666665,0.0,0.0,0.13333333333333333,0.5633333333333334,51.3,44.5,0.0
85,10,5,0.5366666666666666,0.0,0.0,0.26666666666666666,0.26999999999999996,37.8,35.5,0.0
86,10,7,0.6599999999999999,0.0,0.0,0.26666666666666666,0.3933333333333333,41.5,42.0,0.0
87,10,6,0.4066666666666666,0.0,0.0,0.0,0.4066666666666666,42.2,44.0,0.0
88,10,6,0.5866666666666667,0.0,0.0,0.0,0.5866666666666667,51.5,47.0,0.0
89,10,5,0.6333333333333333,0.0,0.0,0.13333333333333333,0.5,48.1,41.5,0.0
90,10,7,0.6033333333333333,0.0,0.0,0.0,0.6033333333333333,52.0,48.0,0.0
91,10,8,0.48,0.0,0.0,0.13333333333333333,0.34666666666666657,39.6,41.5,0.0
92,10,7,0.5533333333333333,0.0,0.0,0.13333333333333333,0.41999999999999993,41.8,44.0,0.0
93,10,6,0.5333333333333332,0.0,0.0,0.13333333333333333,0.4,41.2,44.0,0.0
94,10,5,0.7333333333333333,0.0,0.0,0.4,0.3333333333333333,37.6,43.0,0.0
95,10,6,0.5866666666666667,0.0,0.0,0.13333333333333333,0.4533333333333333,44.1,42.0,0.0
96,10,9,0.6599999999999999,0.0,0.0,0.26666666666666666,0.3933333333333333,41.5,43.0,0.0
97,10,6,0.5033333333333333,0.0,0.0,0.0,0.5033333333333333,46.4,46.0,0.0
98,10,5,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,40.0,39.0,0.0
99,10,6,0.5700000000000001,0.0,0.0,0.13333333333333333,0.43666666666666665,42.3,44.0,0.0
100,10,5,0.4966666666666667,0.0,0.0,0.13333333333333333,0.3633333333333334,40.1,42.0,0.0
101,10,8,0.44333333333333336,0.0,0.0,0.0,0.44333333333333336,44.6,44.5,0.0
102,10,5,0.6233333333333333,0.0,0.0,0.0,0.6233333333333333,53.9,44.5,0.0
103,10,7,0.6533333333333333,0.0,0.0,0.13333333333333333,0.5199999999999999,47.4,46.0,0.0
104,10,7,0.38,0.0,0.0,0.0,0.38,41.4,40.5,0.0
105,10,6,0.71,0.0,0.0,0.26666666666666666,0.44333333333333336,43.0,44.5,0.0
106,10,6,0.52,0.0,0.0,0.13333333333333333,0.3866666666666666,42.1,39.0,0.0
107,10,7,0.41,0.0,0.0,0.0,0.41,42.3,43.0,0.0
108,10,6,0.7533333333333333,0.0,0.0,0.5333333333333333,0.22000000000000003,33.4,35.5,0.0
109,10,6,0.5766666666666665,0.0,0.0,0.0,0.5766666666666665,49.9,45.0,0.0
110,10,6,0.7966666666666666,0.0,0.0,0.4,0.39666666666666667,40.8,46.0,0.0
111,10,7,0.4866666666666667,0.0,0.0,0.13333333333333333,0.35333333333333333,39.8,41.5,0.0
112,10,5,0.43999999999999995,0.0,0.0,0.0,0.43999999999999995,45.8,42.0,0.0
113,10,6,0.4133333333333333,0.0,0.0,0.0,0.4133333333333333,43.7,39.0,0.0
114,10,7,0.5166666666666667,0.0,0.0,0.13333333333333333,0.3833333333333333,40.7,42.0,0.0
115,10,6,0.5866666666666667,0.0,0.0,0.13333333333333333,0.4533333333333333,42.8,45.0,0.0
116,10,7,0.7166666666666666,0.0,0.0,0.26666666666666666,0.45,43.2,44.0,0.0
117,10,5,0.5299999999999999,0.0,0.0,0.0,0.5299999999999999,48.5,45.0,0.0
118,10,7,0.6199999999999999,0.0,0.0,0.13333333333333333,0.4866666666666667,45.1,44.5,0.0
119,10,8,0.4533333333333333,0.0,0.0,0.13333333333333333,0.31999999999999995,38.8,39.0,0.0
120,10,7,0.6333333333333332,0.0,0.0,0.4,0.2333333333333333,34.6,37.0,0.0
121,10,7,0.4866666666666667,0.0,0.0,0.0,0.4866666666666667,45.9,43.0,0.0
122,10,6,0.6899999999999998,0.0,0.0,0.4,0.2899999999999999,36.3,39.0,0.0
123,10,8,0.5633333333333332,0.0,0.0,0.13333333333333333,0.43,44.7,40.5,0.0
124,10,6,0.7266666666666667,0.0,0.0,0.4,0.32666666666666666,37.4,42.0,0.0
125,10,7,0.4633333333333334,0.0,0.0,0.0,0.4633333333333334,46.5,43.0,0.0
126,10,6,0.7333333333333333,0.0,0.0,0.26666666666666666,0.4666666666666666,46.3,43.5,0.0
127,10,7,0.51,0.0,0.0,0.13333333333333333,0.37666666666666665,41.8,39.0,0.0
128,10,8,0.5133333333333333,0.0,0.0,0.13333333333333333,0.38,41.9,40.5,0.0
129,10,7,0.5733333333333334,0.0,0.0,0.13333333333333333,0.44000000000000006,45.0,43.0,0.0
130,10,5,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,40.0,39.0,0.0
131,10,7,0.4833333333333333,0.0,0.0,0.13333333333333333,0.35,39.7,43.0,0.0
132,10,7,0.45666666666666667,0.0,0.0,0.0,0.45666666666666667,45.0,43.0,0.0
133,10,7,0.49333333333333335,0.0,0.0,0.13333333333333333,0.36,40.0,40.5,0.0
134,10,5,0.53,0.0,0.0,0.13333333333333333,0.39666666666666667,41.1,44.0,0.0
135,10,6,0.63,0.0,0.0,0.13333333333333333,0.4966666666666667,45.4,46.0,0.0
136,10,7,0.6799999999999999,0.0,0.0,0.13333333333333333,0.5466666666666666,49.5,45.0,0.0
137,10,6,0.64,0.0,0.0,0.26666666666666666,0.37333333333333335,39.6,43.0,0.0
138,10,5,0.5566666666666666,0.0,0.0,0.26666666666666666,0.29,37.1,42.0,0.0
139,10,7,0.4733333333333333,0.0,0.0,0.13333333333333333,0.33999999999999997,40.7,39.0,0.0
140,10,5,0.4133333333333333,0.0,0.0,0.0,0.4133333333333333,43.7,43.5,0.0
141,10,7,0.44333333333333336,0.0,0.0,0.0,0.44333333333333336,44.6,43.0,0.0
142,10,6,0.5833333333333333,0.0,0.0,0.4,0.18333333333333332,33.1,34.5,0.0
143,10,6,0.6066666666666667,0.0,0.0,0.13333333333333333,0.47333333333333333,43.4,46.0,0.0
144,10,6,0.77,0.0,0.0,0.4,0.37,40.0,40.5,0.0
145,10,5,0.61,0.0,0.0,0.13333333333333333,0.4766666666666667,47.4,44.0,0.0
146,10,6,0.5733333333333334,0.0,0.0,0.0,0.5733333333333334,51.1,45.0,0.0
147,10,6,0.5066666666666666,0.0,0.0,0.13333333333333333,0.3733333333333333,40.4,43.5,0.0
148,10,6,0.5833333333333333,0.0,0.0,0.0,0.5833333333333333,50.1,47.0,0.0
149,10,7,0.5200000000000001,0.0,0.0,0.0,0.5200000000000001,46.9,47.0,0.0
150,10,7,0.43,0.0,0.0,0.13333333333333333,0.29666666666666663,38.1,40.5,0.0
151,10,6,0.5599999999999999,0.0,0.0,0.13333333333333333,0.42666666666666664,43.3,45.0,0.0
152,10,7,0.6466666666666666,0.0,0.0,0.13333333333333333,0.5133333333333333,47.2,46.0,0.0
153,10,6,0.6966666666666667,0.0,0.0,0.13333333333333333,0.5633333333333332,50.0,47.0,0.0
154,10,6,0.5033333333333333,0.0,0.0,0.0,0.5033333333333333,47.7,44.0,0.0
155,10,8,0.48,0.0,0.0,0.13333333333333333,0.3466666666666666,39.6,42.0,0.0
156,10,5,0.6933333333333332,0.0,0.0,0.5333333333333333,0.15999999999999998,31.6,32.0,0.0
157,10,7,0.4766666666666667,0.0,0.0,0.0,0.4766666666666667,45.6,44.5,0.0
158,10,7,0.4833333333333334,0.0,0.0,0.0,0.4833333333333334,47.1,43.0,0.0
159,10,6,0.41999999999999993,0.0,0.0,0.0,0.41999999999999993,43.9,40.5,0.0
160,10,6,0.42666666666666664,0.0,0.0,0.0,0.42666666666666664,42.8,44.5,0.0
161,10,6,0.5566666666666666,0.0,0.0,0.13333333333333333,0.42333333333333334,43.2,41.5,0.0
162,10,6,0.72,0.0,0.0,0.26666666666666666,0.4533333333333333,44.6,44.0,0.0
163,10,7,0.48666666666666664,0.0,0.0,0.0,0.48666666666666664,45.9,44.0,0.0
164,10,10,0.55,0.0,0.0,0.13333333333333333,0.4166666666666667,43.0,43.0,0.0
165,10,5,0.49333333333333335,0.0,0.0,0.0,0.49333333333333335,47.4,43.0,0.0
166,10,5,0.38333333333333336,0.0,0.0,0.0,0.38333333333333336,41.5,41.5,0.0
167,10,6,0.5566666666666666,0.0,0.0,0.26666666666666666,0.29,37.1,37.0,0.0
168,10,6,0.8133333333333332,0.0,0.0,0.26666666666666666,0.5466666666666666,48.7,47.0,0.0
169,10,7,0.5333333333333333,0.0,0.0,0.13333333333333333,0.4,41.2,43.5,0.0
170,10,5,0.6033333333333333,0.0,0.0,0.4,0.2033333333333333,33.7,32.0,0.0
171,10,6,0.43666666666666665,0.0,0.0,0.0,0.43666666666666665,43.1,43.0,0.0
172,10,7,0.5466666666666666,0.0,0.0,0.13333333333333333,0.4133333333333333,42.9,41.5,0.0
173,10,7,0.5433333333333333,0.0,0.0,0.13333333333333333,0.41,44.1,40.5,0.0
174,10,7,0.6366666666666667,0.0,0.0,0.26666666666666666,0.37,40.8,39.5,0.0
175,10,5,0.5066666666666666,0.0,0.0,0.13333333333333333,0.3733333333333334,40.4,43.0,0.0
176,10,7,0.6900000000000001,0.0,0.0,0.13333333333333333,0.5566666666666666,48.5,46.0,0.0
177,10,4,0.4666666666666667,0.0,0.0,0.0,0.4666666666666667,44.0,45.0,0.0
178,10,7,0.6566666666666665,0.0,0.0,0.13333333333333333,0.5233333333333333,48.8,46.0,0.0
179,10,7,0.5133333333333333,0.0,0.0,0.13333333333333333,0.38,40.6,44.0,0.0
180,10,5,0.7866666666666666,0.0,0.0,0.13333333333333333,0.6533333333333333,54.0,49.0,0.0
181,10,5,0.30333333333333323,0.0,0.0,0.0,0.30333333333333323,39.1,39.0,0.0
182,10,6,0.6733333333333332,0.0,0.0,0.4,0.2733333333333333,35.8,38.0,0.0
183,10,7,0.6866666666666666,0.0,0.0,0.26666666666666666,0.42000000000000004,42.3,44.5,0.0
184,10,7,0.51,0.0,0.0,0.0,0.51,46.6,44.0,0.0
185,10,8,0.49000000000000005,0.0,0.0,0.0,0.49000000000000005,46.0,44.5,0.0
186,10,7,0.42666666666666664,0.0,0.0,0.0,0.42666666666666664,44.1,42.0,0.0
187,10,8,0.5166666666666667,0.0,0.0,0.13333333333333333,0.3833333333333333,42.0,40.5,0.0
188,10,7,0.4966666666666667,0.0,0.0,0.0,0.4966666666666667,46.2,46.0,0.0
189,10,6,0.38333333333333336,0.0,0.0,0.0,0.38333333333333336,41.5,42.0,0.0
190,10,7,0.4766666666666667,0.0,0.0,0.13333333333333333,0.3433333333333334,40.8,40.5,0.0
191,10,7,0.54,0.0,0.0,0.0,0.54,48.8,44.5,0.0
192,10,6,0.6033333333333333,0.0,0.0,0.13333333333333333,0.4699999999999999,43.3,45.0,0.0
193,10,8,0.6866666666666666,0.0,0.0,0.26666666666666666,0.41999999999999993,42.3,44.5,0.0
194,10,6,0.65,0.0,0.0,0.13333333333333333,0.5166666666666666,47.3,46.0,0.0
195,10,6,0.7033333333333333,0.0,0.0,0.26666666666666666,0.43666666666666665,42.8,44.0,0.0
196,10,6,0.5433333333333333,0.0,0.0,0.13333333333333333,0.41,41.5,42.0,0.0
197,10,7,0.7066666666666667,0.0,0.0,0.26666666666666666,0.44000000000000006,44.2,43.0,0.0
198,10,6,0.42333333333333334,0.0,0.0,0.13333333333333333,0.29,39.2,38.0,0.0
199,10,7,0.46333333333333326,0.0,0.0,0.13333333333333333,0.32999999999999996,40.4,38.0,0.0
200,10,7,0.5066666666666666,0.0,0.0,0.0,0.5066666666666666,46.5,46.0,0.0
201,10,6,0.5566666666666666,0.0,0.0,0.13333333333333333,0.42333333333333323,41.9,45.0,0.0
202,10,6,0.58,0.0,0.0,0.13333333333333333,0.44666666666666666,43.9,44.0,0.0
203,10,7,0.75,0.0,0.0,0.26666666666666666,0.4833333333333332,45.5,44.0,0.0
204,10,7,0.3966666666666666,0.0,0.0,0.13333333333333333,0.2633333333333333,37.1,37.0,0.0
205,10,5,0.5233333333333332,0.0,0.0,0.13333333333333333,0.39,40.9,45.0,0.0
206,10,7,0.5299999999999999,0.0,0.0,0.13333333333333333,0.3966666666666666,41.1,44.0,0.0
207,10,5,0.4833333333333333,0.0,0.0,0.0,0.4833333333333333,44.5,47.0,0.0
208,10,6,0.51,0.0,0.0,0.0,0.51,47.9,43.5,0.0
209,10,6,0.47000000000000003,0.0,0.0,0.13333333333333333,0.3366666666666666,39.3,42.0,0.0
210,10,6,0.41666666666666663,0.0,0.0,0.13333333333333333,0.2833333333333333,37.7,38.0,0.0
211,10,5,0.5833333333333333,0.0,0.0,0.4,0.18333333333333335,33.1,34.5,0.0
212,10,7,0.49333333333333335,0.0,0.0,0.13333333333333333,0.36,41.3,39.0,0.0
213,10,7,0.6033333333333333,0.0,0.0,0.13333333333333333,0.4700000000000001,44.6,44.0,0.0
214,10,7,0.6100000000000001,0.0,0.0,0.26666666666666666,0.3433333333333333,38.7,42.0,0.0
215,10,6,0.45666666666666667,0.0,0.0,0.0,0.45666666666666667,43.7,44.5,0.0
216,10,5,0.8666666666666666,0.0,0.0,0.6666666666666666,0.2,32.0,27.0,0.0
217,10,7,0.5233333333333332,0.0,0.0,0.13333333333333333,0.39,42.2,38.0,0.0
218,10,5,0.3,0.0,0.0,0.0,0.3,39.0,39.0,0.0
219,10,7,0.3466666666666667,0.0,0.0,0.0,0.3466666666666667,40.4,42.0,0.0
220,10,7,0.5466666666666666,0.0,0.0,0.0,0.5466666666666666,49.0,46.0,0.0
221,10,7,0.5066666666666666,0.0,0.0,0.13333333333333333,0.37333333333333324,40.4,42.0,0.0
222,10,7,0.76,0.0,0.0,0.4,0.36,39.7,40.5,0.0
223,10,9,0.5066666666666666,0.0,0.0,0.13333333333333333,0.3733333333333333,41.7,40.5,0.0
224,10,7,0.44333333333333336,0.0,0.0,0.0,0.44333333333333336,43.3,45.5,0.0
225,10,6,0.4699999999999999,0.0,0.0,0.13333333333333333,0.3366666666666666,40.6,39.0,0.0
226,10,6,0.78,0.0,0.0,0.26666666666666666,0.5133333333333333,47.7,45.5,0.0
227,10,6,0.4766666666666667,0.0,0.0,0.0,0.4766666666666667,45.6,45.0,0.0
228,10,6,0.5866666666666667,0.0,0.0,0.26666666666666666,0.31999999999999995,38.0,40.5,0.0
229,10,6,0.35999999999999993,0.0,0.0,0.0,0.35999999999999993,40.8,42.0,0.0
230,10,7,0.5866666666666667,0.0,0.0,0.13333333333333333,0.4533333333333333,44.1,44.5,0.0
231,10,6,0.5866666666666667,0.0,0.0,0.0,0.5866666666666667,52.8,46.5,0.0
232,10,6,0.6066666666666667,0.0,0.0,0.0,0.6066666666666667,52.1,46.0,0.0
233,10,5,0.5833333333333333,0.0,0.0,0.0,0.5833333333333333,51.4,44.0,0.0
234,10,5,0.3633333333333333,0.0,0.0,0.0,0.3633333333333333,40.9,44.0,0.0
235,10,6,0.3633333333333333,0.0,0.0,0.0,0.3633333333333333,40.9,41.5,0.0
236,10,6,0.5866666666666666,0.0,0.0,0.13333333333333333,0.4533333333333333,44.1,46.0,0.0
237,10,6,0.7133333333333333,0.0,0.0,0.26666666666666666,0.4466666666666666,44.4,42.0,0.0
238,10,5,0.8399999999999999,0.0,0.0,0.5333333333333333,0.30666666666666664,36.0,42.0,0.0
239,10,6,0.41999999999999993,0.0,0.0,0.13333333333333333,0.2866666666666666,37.8,38.0,0.0
240,10,6,0.5433333333333333,0.0,0.0,0.0,0.5433333333333333,48.9,44.5,0.0
241,10,7,0.5299999999999999,0.0,0.0,0.13333333333333333,0.3966666666666666,42.4,41.5,0.0
242,10,6,0.36,0.0,0.0,0.0,0.36,40.8,43.0,0.0
243,10,7,0.52,0.0,0.0,0.0,0.52,46.9,44.5,0.0
244,10,8,0.47666666666666657,0.0,0.0,0.0,0.47666666666666657,46.9,43.0,0.0
245,10,4,0.6833333333333333,0.0,0.0,0.13333333333333333,0.55,48.3,45.5,0.0
246,10,7,0.47333333333333333,0.0,0.0,0.0,0.47333333333333333,45.5,45.0,0.0
247,10,6,0.59,0.0,0.0,0.0,0.59,50.3,47.0,0.0
248,10,7,0.48,0.0,0.0,0.0,0.48,45.7,45.0,0.0
249,10,7,0.6033333333333333,0.0,0.0,0.26666666666666666,0.33666666666666667,39.8,40.5,0.0
250,10,5,0.5799999999999998,0.0,0.0,0.0,0.5799999999999998,50.0,47.0,0.0
251,10,6,0.6166666666666666,0.0,0.0,0.26666666666666666,0.35,38.9,42.0,0.0
252,10,6,0.7266666666666667,0.0,0.0,0.13333333333333333,0.5933333333333334,50.9,49.0,0.0
253,10,6,0.76,0.0,0.0,0.4,0.36,38.4,43.0,0.0
254,10,8,0.6033333333333333,0.0,0.0,0.26666666666666666,0.3366666666666667,38.5,43.0,0.0
255,10,9,0.5433333333333333,0.0,0.0,0.13333333333333333,0.41,42.8,43.0,0.0
256,10,6,0.57,0.0,0.0,0.13333333333333333,0.43666666666666665,42.3,44.5,0.0
257,10,7,0.5700000000000001,0.0,0.0,0.26666666666666666,0.30333333333333334,37.5,39.5,0.0
258,10,6,0.53,0.0,0.0,0.13333333333333333,0.39666666666666667,41.1,45.0,0.0
259,10,6,0.6566666666666666,0.0,0.0,0.13333333333333333,0.5233333333333333,47.5,45.0,0.0
260,10,4,0.3033333333333333,0.0,0.0,0.0,0.3033333333333333,39.1,39.5,0.0
261,10,5,0.8533333333333333,0.0,0.0,0.5333333333333333,0.31999999999999995,37.7,39.0,0.0
262,10,7,0.8233333333333333,0.0,0.0,0.4,0.42333333333333334,42.9,43.0,0.0
263,10,8,0.7133333333333333,0.0,0.0,0.26666666666666666,0.44666666666666666,44.4,43.0,0.0
264,10,7,0.5566666666666666,0.0,0.0,0.13333333333333333,0.42333333333333323,43.2,44.5,0.0
265,10,8,0.5433333333333332,0.0,0.0,0.13333333333333333,0.41,42.8,42.0,0.0
266,10,7,0.6333333333333333,0.0,0.0,0.26666666666666666,0.3666666666666666,40.7,40.5,0.0
267,10,6,0.61,0.0,0.0,0.26666666666666666,0.3433333333333334,38.7,42.0,0.0
268,10,8,0.53,0.0,0.0,0.13333333333333333,0.3966666666666666,41.1,44.0,0.0
269,10,6,0.6666666666666666,0.0,0.0,0.26666666666666666,0.3999999999999999,40.4,46.0,0.0
270,10,5,0.3533333333333333,0.0,0.0,0.0,0.3533333333333333,41.9,39.5,0.0
271,10,6,0.6866666666666666,0.0,0.0,0.13333333333333333,0.5533333333333333,48.4,45.5,0.0
272,10,7,0.4866666666666667,0.0,0.0,0.0,0.4866666666666667,45.9,44.5,0.0
273,10,6,0.6566666666666666,0.0,0.0,0.26666666666666666,0.39,40.1,44.5,0.0
274,10,7,0.7,0.0,0.0,0.26666666666666666,0.4333333333333333,42.7,45.5,0.0
275,10,8,0.54,0.0,0.0,0.13333333333333333,0.4066666666666666,42.7,42.0,0.0
276,10,7,0.7033333333333333,0.0,0.0,0.26666666666666666,0.4366666666666667,42.8,45.0,0.0
277,10,7,0.5866666666666667,0.0,0.0,0.13333333333333333,0.4533333333333333,45.4,44.0,0.0
278,10,7,0.6833333333333333,0.0,0.0,0.26666666666666666,0.4166666666666667,43.5,42.0,0.0
279,10,7,0.6533333333333332,0.0,0.0,0.26666666666666666,0.38666666666666666,41.3,43.0,0.0
280,10,7,0.6466666666666666,0.0,0.0,0.26666666666666666,0.38,41.1,41.0,0.0
281,10,8,0.5499999999999999,0.0,0.0,0.13333333333333333,0.41666666666666663,43.0,43.0,0.0
